event_id,hcp_id,registered,verified_attended,duration,engagement
EV2024,HCP101969,1,1,91,37
EV2024,HCP100495,1,0,0,0
EV2024,HCP100964,0,0,0,0
EV2024,HCP101249,1,1,94,48
EV2024,HCP100482,1,1,77,61
EV2024,HCP100951,1,1,81,18
EV2024,HCP100768,1,1,71,27
EV2024,HCP100391,0,0,0,0
EV2024,HCP100873,1,0,0,0
EV2024,HCP101178,1,0,0,0
EV2024,HCP100936,0,0,0,0
EV2024,HCP101946,0,0,0,0
EV2024,HCP100794,1,0,0,0
EV2024,HCP100529,1,1,84,57
EV2024,HCP102118,1,1,97,43
EV2024,HCP100962,1,0,0,0
EV2024,HCP101264,1,0,0,0
EV2024,HCP100276,1,1,100,52
EV2024,HCP101985,0,0,0,0
EV2024,HCP100769,1,0,0,0
EV2024,HCP100915,1,1,97,72
EV2024,HCP100091,1,1,83,88
EV2024,HCP101808,0,0,0,0
EV2024,HCP101012,1,0,0,0
EV2024,HCP101562,1,1,81,43
EV2024,HCP100413,1,1,85,40
EV2024,HCP100831,1,0,0,0
EV2024,HCP100783,0,0,0,0
EV2024,HCP101512,1,1,87,25
EV2024,HCP102477,1,0,0,0
EV2024,HCP101104,1,0,0,0
EV2024,HCP100824,0,0,0,0
EV2024,HCP101238,1,1,74,62
EV2024,HCP100008,1,0,0,0
EV2024,HCP100681,1,1,74,38
EV2024,HCP102350,1,1,92,49
EV2024,HCP102433,0,0,0,0
EV2024,HCP100734,1,0,0,0
EV2024,HCP100876,1,1,94,50
EV2024,HCP101216,1,0,0,0
EV2024,HCP101782,1,1,94,64
EV2024,HCP100756,1,0,0,0
EV2024,HCP100484,1,1,76,26
EV2024,HCP100134,1,0,0,0
EV2024,HCP102123,1,0,0,0
EV2024,HCP101694,0,0,0,0
EV2024,HCP100670,1,1,68,5
EV2025,HCP101837,1,0,0,0
EV2025,HCP100522,1,0,0,0
EV2025,HCP101634,0,0,0,0
EV2025,HCP102360,1,1,98,31
EV2025,HCP100126,1,1,93,62
EV2025,HCP101048,1,0,0,0
EV2025,HCP100605,0,0,0,0
EV2025,HCP101456,1,0,0,0
EV2025,HCP100466,1,1,102,68
EV2025,HCP101167,1,0,0,0
EV2025,HCP101296,1,1,88,70
EV2025,HCP100222,1,1,107,51
EV2025,HCP102489,1,1,99,61
EV2025,HCP100909,1,1,100,58
EV2025,HCP101471,1,1,85,36
EV2025,HCP102457,1,0,0,0
EV2025,HCP100661,0,0,0,0
EV2025,HCP100634,0,0,0,0
EV2025,HCP101622,1,1,104,40
EV2025,HCP101151,1,1,78,10
EV2025,HCP102109,1,0,0,0
EV2025,HCP101476,0,0,0,0
EV2025,HCP102199,1,0,0,0
EV2025,HCP102386,1,1,82,37
EV2025,HCP101534,1,1,79,26
EV2025,HCP101885,1,1,99,42
EV2026,HCP100698,1,0,0,0
EV2026,HCP101332,1,1,99,67
EV2026,HCP100671,1,1,76,43
EV2026,HCP100156,1,1,83,65
EV2026,HCP102199,1,1,89,51
EV2026,HCP101010,1,0,0,0
EV2026,HCP102317,1,1,86,58
EV2026,HCP100750,1,1,88,56
EV2026,HCP100290,1,1,83,43
EV2026,HCP100255,0,0,0,0
EV2026,HCP101049,1,1,97,45
EV2026,HCP100206,1,1,72,29
EV2026,HCP101902,1,1,76,45
EV2026,HCP100421,1,0,0,0
EV2026,HCP102155,0,0,0,0
EV2026,HCP101558,1,1,82,61
EV2026,HCP100580,1,1,78,34
EV2026,HCP100765,1,0,0,0
EV2026,HCP101092,1,0,0,0
EV2026,HCP101223,1,1,83,30
EV2026,HCP102104,1,1,83,37
EV2026,HCP101616,0,0,0,0
EV2026,HCP100799,0,0,0,0
EV2026,HCP100585,1,0,0,0
EV2026,HCP102061,1,1,91,74
EV2026,HCP100827,1,1,82,35
EV2026,HCP101439,1,0,0,0
EV2026,HCP100247,0,0,0,0
EV2026,HCP102222,1,1,77,28
EV2026,HCP102243,1,0,0,0
EV2026,HCP101717,1,1,78,5
EV2026,HCP101405,1,0,0,0
EV2026,HCP100348,1,1,85,29
EV2026,HCP101793,0,0,0,0
EV2026,HCP101519,1,1,91,39
EV2026,HCP100439,1,0,0,0
EV2027,HCP102265,0,0,0,0
EV2027,HCP100870,1,1,97,44
EV2027,HCP102437,1,1,90,15
EV2027,HCP102417,1,0,0,0
EV2027,HCP101279,1,0,0,0
EV2027,HCP100143,1,1,76,31
EV2027,HCP101778,1,0,0,0
EV2027,HCP101659,1,1,101,43
EV2027,HCP102310,1,1,96,89
EV2027,HCP100221,0,0,0,0
EV2027,HCP100344,1,1,110,56
EV2027,HCP100306,1,1,77,58
EV2027,HCP100067,1,0,0,0
EV2027,HCP101542,1,0,0,0
EV2027,HCP100100,1,0,0,0
EV2027,HCP100829,0,0,0,0
EV2027,HCP101047,1,0,0,0
EV2027,HCP102415,1,1,79,5
EV2027,HCP102037,0,0,0,0
EV2027,HCP101907,1,1,95,23
EV2027,HCP100011,0,0,0,0
EV2027,HCP100167,0,0,0,0
EV2027,HCP101743,1,1,97,57
EV2027,HCP100058,0,0,0,0
EV2027,HCP101675,1,1,106,26
EV2027,HCP100997,1,0,0,0
EV2027,HCP102014,1,1,87,37
EV2027,HCP100174,1,1,106,88
EV2027,HCP102356,1,1,100,48
EV2027,HCP102306,1,1,106,43
EV2027,HCP101662,1,1,92,32
EV2027,HCP100507,1,1,92,11
EV2027,HCP102084,1,1,89,39
EV2027,HCP101811,1,0,0,0
EV2027,HCP102442,1,1,81,15
EV2027,HCP100082,1,0,0,0
EV2027,HCP101641,1,0,0,0
EV2027,HCP102124,1,0,0,0
EV2027,HCP100740,1,0,0,0
EV2027,HCP100122,1,0,0,0
EV2027,HCP101461,0,0,0,0
EV2027,HCP100633,1,1,102,58
EV2027,HCP100181,1,1,84,17
EV2027,HCP100238,1,1,83,12
EV2027,HCP100360,1,0,0,0
EV2027,HCP101055,0,0,0,0
EV2027,HCP101613,1,1,114,76
EV2027,HCP102271,1,1,113,36
EV2027,HCP100431,1,1,99,58
EV2027,HCP100282,1,1,98,12
EV2027,HCP100351,1,1,89,48
EV2027,HCP102074,1,0,0,0
EV2027,HCP101355,1,0,0,0
EV2027,HCP100605,1,0,0,0
EV2027,HCP101699,1,0,0,0
EV2027,HCP102447,0,0,0,0
EV2028,HCP100308,1,1,71,21
EV2028,HCP100674,1,1,62,40
EV2028,HCP100724,0,0,0,0
EV2028,HCP100873,0,0,0,0
EV2028,HCP101363,1,1,70,62
EV2028,HCP102250,1,0,0,0
EV2028,HCP100125,1,1,51,31
EV2028,HCP100705,0,0,0,0
EV2028,HCP100312,1,1,62,48
EV2028,HCP100854,1,1,59,31
EV2028,HCP100051,1,1,59,44
EV2028,HCP101650,1,1,60,44
EV2028,HCP100072,1,0,0,0
EV2028,HCP102261,1,1,68,77
EV2028,HCP102141,1,0,0,0
EV2028,HCP101393,1,1,71,49
EV2028,HCP102447,1,1,66,16
EV2028,HCP100927,1,1,56,53
EV2028,HCP101174,1,0,0,0
EV2028,HCP101628,0,0,0,0
EV2028,HCP101811,1,0,0,0
EV2028,HCP101319,1,1,62,44
EV2028,HCP100725,0,0,0,0
EV2028,HCP102187,1,0,0,0
EV2028,HCP100890,1,1,53,54
EV2028,HCP100391,1,1,67,63
EV2028,HCP102126,1,1,57,31
EV2028,HCP100842,1,1,64,56
EV2028,HCP101981,1,0,0,0
EV2028,HCP100800,1,0,0,0
EV2028,HCP100011,1,1,45,46
EV2028,HCP102258,1,1,54,51
EV2028,HCP102107,1,1,57,10
EV2028,HCP102353,1,1,73,68
EV2028,HCP101610,1,1,56,55
EV2028,HCP100868,1,0,0,0
EV2028,HCP101519,1,1,65,72
EV2028,HCP100774,1,0,0,0
EV2028,HCP101086,1,1,66,46
EV2028,HCP102193,1,1,60,55
EV2028,HCP100757,1,1,68,62
EV2028,HCP102111,1,0,0,0
EV2028,HCP101451,1,1,61,40
EV2028,HCP100564,1,0,0,0
EV2028,HCP101282,1,1,47,48
EV2028,HCP101906,1,1,51,29
EV2028,HCP100058,1,1,58,32
EV2028,HCP100360,1,1,66,43
EV2028,HCP100089,1,1,77,78
EV2028,HCP100469,1,1,51,55
EV2028,HCP100081,0,0,0,0
EV2028,HCP100351,1,0,0,0
EV2028,HCP100288,1,0,0,0
EV2028,HCP101632,1,0,0,0
EV2028,HCP102288,1,1,53,49
EV2028,HCP100740,1,1,64,52
EV2028,HCP102084,1,0,0,0
EV2029,HCP101543,0,0,0,0
EV2029,HCP101141,1,0,0,0
EV2029,HCP102410,1,1,62,30
EV2029,HCP101641,1,1,66,27
EV2029,HCP101157,0,0,0,0
EV2029,HCP101099,1,1,71,47
EV2029,HCP100434,1,1,50,7
EV2029,HCP101331,1,0,0,0
EV2029,HCP101091,1,1,57,42
EV2029,HCP100305,1,1,69,42
EV2029,HCP101760,1,1,55,52
EV2029,HCP101097,1,1,53,23
EV2029,HCP100395,0,0,0,0
EV2029,HCP101202,1,0,0,0
EV2029,HCP101434,1,1,57,31
EV2029,HCP100160,0,0,0,0
EV2029,HCP101289,1,1,51,27
EV2029,HCP101123,1,1,58,46
EV2029,HCP100932,1,1,55,76
EV2029,HCP102032,1,1,65,33
EV2029,HCP101473,1,1,67,44
EV2029,HCP100533,0,0,0,0
EV2029,HCP102187,1,1,78,49
EV2029,HCP100221,1,1,66,35
EV2029,HCP101780,1,1,48,41
EV2029,HCP102446,1,1,68,39
EV2029,HCP100133,1,1,58,36
EV2029,HCP101106,0,0,0,0
EV2029,HCP102191,1,0,0,0
EV2029,HCP101871,0,0,0,0
EV2029,HCP100877,0,0,0,0
EV2029,HCP101944,0,0,0,0
EV2029,HCP102447,1,1,61,43
EV2029,HCP101705,1,1,67,49
EV2029,HCP100162,1,1,71,66
EV2029,HCP101519,1,1,75,57
EV2029,HCP101910,1,1,72,43
EV2029,HCP102095,1,0,0,0
EV2029,HCP100725,1,0,0,0
EV2029,HCP101057,1,1,68,55
EV2030,HCP101519,1,1,106,43
EV2030,HCP101491,1,0,0,0
EV2030,HCP100016,1,1,91,51
EV2030,HCP100148,1,1,81,51
EV2030,HCP100724,1,1,98,52
EV2030,HCP102437,1,0,0,0
EV2030,HCP101243,1,0,0,0
EV2030,HCP100197,0,0,0,0
EV2030,HCP101293,1,1,108,45
EV2030,HCP100548,1,0,0,0
EV2030,HCP101157,1,1,92,43
EV2030,HCP100542,1,1,80,31
EV2030,HCP100626,1,0,0,0
EV2030,HCP100431,1,1,94,87
EV2030,HCP102404,1,0,0,0
EV2030,HCP100405,0,0,0,0
EV2030,HCP101860,0,0,0,0
EV2030,HCP101846,0,0,0,0
EV2030,HCP100803,1,0,0,0
EV2030,HCP100347,1,0,0,0
EV2031,HCP102313,1,1,70,65
EV2031,HCP101911,0,0,0,0
EV2031,HCP101536,1,0,0,0
EV2031,HCP100557,1,1,60,37
EV2031,HCP101985,0,0,0,0
EV2031,HCP100439,1,1,69,81
EV2031,HCP101510,1,0,0,0
EV2031,HCP102241,1,1,75,63
EV2031,HCP100807,1,0,0,0
EV2031,HCP101063,1,1,57,45
EV2031,HCP100270,1,0,0,0
EV2031,HCP101378,1,1,55,49
EV2031,HCP101627,1,1,64,52
EV2031,HCP101608,1,1,53,75
EV2031,HCP101516,1,0,0,0
EV2031,HCP102123,0,0,0,0
EV2031,HCP101114,1,1,50,34
EV2031,HCP100800,1,0,0,0
EV2031,HCP100605,0,0,0,0
EV2031,HCP100957,1,0,0,0
EV2031,HCP101264,1,1,72,82
EV2031,HCP100565,1,1,63,53
EV2031,HCP101141,1,1,62,29
EV2031,HCP101975,1,1,58,76
EV2031,HCP102322,1,1,50,26
EV2031,HCP101877,0,0,0,0
EV2031,HCP100769,1,1,72,56
EV2032,HCP100298,1,1,60,41
EV2032,HCP100718,1,1,63,76
EV2032,HCP100949,0,0,0,0
EV2032,HCP102186,1,1,58,39
EV2032,HCP101395,1,1,52,36
EV2032,HCP101340,1,1,60,76
EV2032,HCP101946,1,1,64,55
EV2032,HCP102488,1,1,67,69
EV2032,HCP101653,1,1,64,16
EV2032,HCP100460,1,1,60,62
EV2032,HCP102411,1,1,62,75
EV2032,HCP101150,1,0,0,0
EV2032,HCP101985,1,1,76,78
EV2032,HCP101418,1,0,0,0
EV2033,HCP100563,1,1,59,23
EV2033,HCP102259,1,1,55,70
EV2033,HCP100601,1,1,77,58
EV2033,HCP102480,1,1,61,26
EV2033,HCP101731,1,1,66,28
EV2033,HCP101062,1,0,0,0
EV2033,HCP101048,1,1,62,61
EV2033,HCP100699,1,1,53,26
EV2033,HCP102093,1,1,56,66
EV2033,HCP100779,1,1,70,55
EV2033,HCP101488,1,1,53,63
EV2033,HCP100170,1,1,61,23
EV2033,HCP100954,1,1,52,5
EV2033,HCP101274,0,0,0,0
EV2033,HCP100663,1,1,58,39
EV2033,HCP102375,1,1,71,48
EV2033,HCP100149,0,0,0,0
EV2033,HCP102251,1,1,64,45
EV2033,HCP102073,1,1,76,66
EV2033,HCP100913,1,1,69,57
EV2033,HCP100984,0,0,0,0
EV2033,HCP101839,0,0,0,0
EV2033,HCP102055,1,1,61,32
EV2033,HCP100275,1,1,52,44
EV2033,HCP101640,1,1,65,40
EV2033,HCP100852,1,1,67,65
EV2033,HCP102181,1,0,0,0
EV2033,HCP100605,0,0,0,0
EV2033,HCP101995,1,1,47,48
EV2033,HCP101208,1,1,73,49
EV2033,HCP102202,1,1,64,66
EV2033,HCP101602,0,0,0,0
EV2033,HCP100383,1,0,0,0
EV2033,HCP101248,0,0,0,0
EV2033,HCP100072,1,1,69,43
EV2033,HCP101945,1,1,68,70
EV2033,HCP100347,1,0,0,0
EV2033,HCP102439,1,1,69,44
EV2033,HCP102272,0,0,0,0
EV2033,HCP100589,1,1,49,44
EV2033,HCP102239,1,1,72,75
EV2033,HCP100353,1,0,0,0
EV2033,HCP101623,1,1,64,57
EV2033,HCP102053,1,1,63,51
EV2033,HCP101389,1,1,60,74
EV2033,HCP100270,0,0,0,0
EV2033,HCP100802,1,1,52,16
EV2033,HCP100285,1,1,64,42
EV2033,HCP102391,0,0,0,0
EV2033,HCP101119,1,1,59,40
EV2033,HCP101040,1,0,0,0
EV2033,HCP100855,1,1,54,56
EV2033,HCP100742,1,1,72,69
EV2033,HCP102022,1,0,0,0
EV2033,HCP102351,1,0,0,0
EV2033,HCP100756,1,1,75,37
EV2033,HCP102190,0,0,0,0
EV2033,HCP102161,0,0,0,0
EV2034,HCP102122,1,1,64,49
EV2034,HCP100586,1,0,0,0
EV2034,HCP101616,0,0,0,0
EV2034,HCP100605,1,1,66,55
EV2034,HCP101275,1,0,0,0
EV2034,HCP102175,1,1,68,54
EV2034,HCP101369,1,1,70,44
EV2034,HCP101489,0,0,0,0
EV2034,HCP101856,1,1,66,75
EV2034,HCP101146,1,1,46,29
EV2034,HCP100778,0,0,0,0
EV2034,HCP101666,0,0,0,0
EV2034,HCP101346,1,1,63,38
EV2034,HCP101970,1,1,52,14
EV2034,HCP101285,1,1,51,44
EV2034,HCP101604,1,1,54,25
EV2034,HCP101347,1,1,66,61
EV2034,HCP102355,1,1,76,50
EV2034,HCP101931,1,1,47,15
EV2034,HCP102155,1,1,64,48
EV2034,HCP101479,1,0,0,0
EV2034,HCP100139,1,0,0,0
EV2034,HCP101394,1,1,75,58
EV2034,HCP101067,1,1,64,59
EV2034,HCP101125,1,1,52,28
EV2034,HCP102424,1,0,0,0
EV2034,HCP101034,1,1,58,41
EV2034,HCP100984,1,1,72,46
EV2034,HCP101565,1,1,68,64
EV2034,HCP100115,1,1,57,55
EV2034,HCP100126,1,1,68,56
EV2034,HCP101811,0,0,0,0
EV2034,HCP100393,1,1,48,26
EV2034,HCP101163,1,0,0,0
EV2034,HCP101590,1,1,55,22
EV2034,HCP102031,1,1,62,55
EV2034,HCP100307,1,1,73,69
EV2034,HCP100504,1,1,57,61
EV2034,HCP100953,1,1,68,47
EV2034,HCP101790,1,1,50,10
EV2034,HCP100065,1,0,0,0
EV2034,HCP100249,1,1,63,39
EV2034,HCP101248,1,1,58,50
EV2034,HCP102127,1,1,52,27
EV2034,HCP100656,0,0,0,0
EV2034,HCP100640,1,1,73,63
EV2034,HCP100467,1,0,0,0
EV2034,HCP100269,1,1,59,79
EV2034,HCP102168,1,0,0,0
EV2034,HCP100220,0,0,0,0
EV2034,HCP102190,1,1,69,42
EV2034,HCP101234,0,0,0,0
EV2034,HCP102022,1,1,65,66
EV2034,HCP100262,1,0,0,0
EV2034,HCP100659,0,0,0,0
EV2034,HCP101266,1,0,0,0
EV2034,HCP101365,1,1,52,29
EV2034,HCP100202,1,1,63,57
EV2034,HCP100799,1,1,71,74
EV2034,HCP101124,1,1,65,58
EV2035,HCP100241,1,1,55,73
EV2035,HCP101835,1,1,56,51
EV2035,HCP100815,1,1,64,77
EV2035,HCP101137,1,0,0,0
EV2035,HCP101941,1,0,0,0
EV2035,HCP100361,0,0,0,0
EV2035,HCP102250,1,0,0,0
EV2035,HCP100963,1,0,0,0
EV2035,HCP100426,1,1,56,39
EV2035,HCP100464,1,1,50,49
EV2035,HCP101271,1,0,0,0
EV2035,HCP102433,1,1,58,46
EV2035,HCP101800,1,1,67,37
EV2035,HCP102144,1,1,54,26
EV2035,HCP101669,1,1,56,24
EV2035,HCP100440,1,0,0,0
EV2035,HCP100015,1,1,61,5
EV2035,HCP100698,1,1,58,13
EV2035,HCP100790,0,0,0,0
EV2035,HCP102349,1,0,0,0
EV2035,HCP100811,1,1,66,38
EV2035,HCP102264,1,1,59,72
EV2035,HCP102361,1,1,46,52
EV2035,HCP101122,1,1,64,61
EV2035,HCP101027,1,1,63,52
EV2035,HCP100758,1,1,68,47
EV2035,HCP100994,1,1,77,76
EV2035,HCP102253,1,0,0,0
EV2035,HCP100688,1,1,62,37
EV2035,HCP102491,1,1,66,45
EV2035,HCP102500,1,1,58,36
EV2035,HCP100803,1,1,57,40
EV2035,HCP100692,1,0,0,0
EV2035,HCP100458,1,0,0,0
EV2035,HCP100940,1,0,0,0
EV2035,HCP100546,1,1,75,61
EV2035,HCP102020,0,0,0,0
EV2035,HCP100437,0,0,0,0
EV2035,HCP101423,1,1,72,42
EV2035,HCP101984,1,1,57,44
EV2035,HCP101439,1,1,72,62
EV2035,HCP101187,1,1,63,56
EV2035,HCP100551,0,0,0,0
EV2035,HCP100847,1,0,0,0
EV2035,HCP100124,1,1,45,22
EV2035,HCP100682,1,1,48,24
EV2035,HCP102438,1,0,0,0
EV2035,HCP101926,1,1,68,28
EV2035,HCP100081,0,0,0,0
EV2035,HCP101217,1,1,56,45
EV2035,HCP100451,1,1,55,57
EV2035,HCP101686,1,1,56,26
EV2036,HCP100712,1,1,94,91
EV2036,HCP102087,1,1,79,61
EV2036,HCP101226,1,1,95,44
EV2036,HCP100775,1,1,99,70
EV2036,HCP100021,1,1,84,39
EV2036,HCP100054,1,1,88,40
EV2036,HCP101644,1,1,88,31
EV2036,HCP102385,1,0,0,0
EV2036,HCP101858,1,0,0,0
EV2036,HCP101456,1,1,101,66
EV2036,HCP100975,1,0,0,0
EV2036,HCP101489,1,1,87,28
EV2036,HCP102189,1,1,75,40
EV2036,HCP101468,1,1,83,43
EV2036,HCP100356,1,1,84,39
EV2036,HCP102273,1,0,0,0
EV2036,HCP100639,1,1,82,70
EV2036,HCP100812,1,1,86,33
EV2036,HCP101576,0,0,0,0
EV2036,HCP101545,1,1,96,35
EV2036,HCP100116,0,0,0,0
EV2037,HCP101615,1,0,0,0
EV2037,HCP101083,1,1,86,5
EV2037,HCP100839,1,0,0,0
EV2037,HCP100628,0,0,0,0
EV2037,HCP101845,1,0,0,0
EV2037,HCP101517,1,0,0,0
EV2037,HCP100270,1,1,100,50
EV2037,HCP101059,1,0,0,0
EV2037,HCP101375,1,0,0,0
EV2037,HCP102038,1,1,101,54
EV2037,HCP102159,1,1,97,49
EV2037,HCP101508,1,1,106,67
EV2037,HCP100593,0,0,0,0
EV2037,HCP100922,0,0,0,0
EV2037,HCP101749,0,0,0,0
EV2037,HCP102327,1,1,90,47
EV2037,HCP101236,1,0,0,0
EV2037,HCP100440,1,1,82,33
EV2037,HCP100385,0,0,0,0
EV2037,HCP100406,1,1,96,28
EV2037,HCP100496,1,1,105,51
EV2037,HCP100908,1,1,111,58
EV2037,HCP101795,1,0,0,0
EV2037,HCP101049,1,1,100,49
EV2037,HCP100673,0,0,0,0
EV2037,HCP100572,1,0,0,0
EV2037,HCP100226,0,0,0,0
EV2037,HCP100815,1,1,101,65
EV2037,HCP100179,1,0,0,0
EV2037,HCP101714,0,0,0,0
EV2037,HCP100169,1,0,0,0
EV2037,HCP100449,1,0,0,0
EV2037,HCP102230,1,0,0,0
EV2037,HCP101102,1,0,0,0
EV2037,HCP101145,1,0,0,0
EV2037,HCP100804,1,0,0,0
EV2037,HCP100026,1,0,0,0
EV2037,HCP100923,0,0,0,0
EV2037,HCP101436,1,0,0,0
EV2037,HCP101442,0,0,0,0
EV2037,HCP100788,1,1,101,23
EV2037,HCP100500,0,0,0,0
EV2037,HCP102121,0,0,0,0
EV2037,HCP100135,1,1,93,45
EV2037,HCP100540,1,1,82,44
EV2037,HCP102161,1,1,95,45
EV2037,HCP100894,0,0,0,0
EV2037,HCP101654,0,0,0,0
EV2037,HCP101046,0,0,0,0
EV2037,HCP102335,1,0,0,0
EV2037,HCP101299,1,0,0,0
EV2038,HCP100929,1,1,74,44
EV2038,HCP100139,1,1,81,58
EV2038,HCP100749,1,0,0,0
EV2038,HCP100710,1,1,79,39
EV2038,HCP101108,1,0,0,0
EV2038,HCP102390,0,0,0,0
EV2038,HCP100652,1,1,81,54
EV2038,HCP101095,1,1,78,22
EV2038,HCP100783,1,0,0,0
EV2038,HCP101317,1,1,92,37
EV2038,HCP102100,1,1,75,43
EV2038,HCP100382,0,0,0,0
EV2038,HCP101568,0,0,0,0
EV2038,HCP102099,1,1,86,60
EV2038,HCP102480,1,1,85,69
EV2038,HCP100808,1,0,0,0
EV2038,HCP100450,1,1,72,38
EV2038,HCP100631,1,1,88,52
EV2038,HCP102320,0,0,0,0
EV2038,HCP102153,1,1,82,30
EV2038,HCP101081,1,1,87,15
EV2038,HCP101262,1,1,85,80
EV2038,HCP100908,1,1,69,54
EV2038,HCP100729,1,0,0,0
EV2038,HCP102345,0,0,0,0
EV2038,HCP100408,1,1,88,21
EV2038,HCP101190,0,0,0,0
EV2038,HCP102109,0,0,0,0
EV2038,HCP101329,1,0,0,0
EV2038,HCP100695,1,1,85,23
EV2038,HCP102285,1,1,84,41
EV2038,HCP101763,1,0,0,0
EV2038,HCP100435,1,1,83,34
EV2038,HCP100528,1,0,0,0
EV2038,HCP100888,1,1,84,50
EV2038,HCP100947,1,1,85,76
EV2038,HCP101432,1,1,89,42
EV2038,HCP100454,1,1,85,59
EV2038,HCP100224,1,1,100,50
EV2038,HCP101364,1,1,89,51
EV2038,HCP102086,1,0,0,0
EV2038,HCP102374,1,0,0,0
EV2039,HCP100918,1,1,83,67
EV2039,HCP102125,1,0,0,0
EV2039,HCP101949,1,1,75,54
EV2039,HCP100301,1,1,71,43
EV2039,HCP102171,1,1,87,68
EV2039,HCP101913,1,0,0,0
EV2039,HCP101031,1,0,0,0
EV2039,HCP101416,1,1,76,31
EV2039,HCP100551,1,0,0,0
EV2039,HCP102405,0,0,0,0
EV2039,HCP101425,1,0,0,0
EV2039,HCP101213,1,0,0,0
EV2039,HCP100430,1,0,0,0
EV2039,HCP101276,0,0,0,0
EV2039,HCP102165,1,0,0,0
EV2039,HCP102499,0,0,0,0
EV2039,HCP101775,1,1,95,63
EV2039,HCP101014,1,1,85,59
EV2039,HCP102158,0,0,0,0
EV2039,HCP102173,0,0,0,0
EV2039,HCP101135,1,0,0,0
EV2039,HCP101889,1,1,79,33
EV2039,HCP102313,1,0,0,0
EV2039,HCP100027,1,0,0,0
EV2039,HCP100894,1,1,79,40
EV2039,HCP100502,0,0,0,0
EV2039,HCP100922,1,0,0,0
EV2039,HCP101977,0,0,0,0
EV2039,HCP102319,1,1,82,38
EV2039,HCP102357,0,0,0,0
EV2039,HCP101599,1,1,93,50
EV2039,HCP100261,1,1,79,40
EV2039,HCP100572,0,0,0,0
EV2039,HCP101000,1,1,84,49
EV2039,HCP101963,1,1,98,36
EV2039,HCP102155,1,1,89,55
EV2039,HCP102378,1,1,87,65
EV2039,HCP102137,0,0,0,0
EV2039,HCP100992,0,0,0,0
EV2039,HCP100311,0,0,0,0
EV2039,HCP101632,1,0,0,0
EV2039,HCP101493,1,1,89,32
EV2039,HCP102490,1,1,70,31
EV2039,HCP100769,1,1,90,81
EV2039,HCP101283,1,1,89,70
EV2039,HCP100718,1,1,102,61
EV2039,HCP102191,1,0,0,0
EV2039,HCP100191,1,1,81,35
EV2039,HCP101194,0,0,0,0
EV2039,HCP100252,1,1,87,63
EV2039,HCP102343,1,1,83,41
EV2039,HCP100465,1,1,92,74
EV2039,HCP100883,1,1,90,59
EV2039,HCP100726,1,1,86,45
EV2039,HCP102206,1,1,72,46
EV2039,HCP100516,1,0,0,0
EV2039,HCP101838,1,1,83,18
EV2039,HCP100103,1,1,88,16
EV2039,HCP101497,1,0,0,0
EV2039,HCP101016,1,1,86,40
EV2039,HCP100823,1,0,0,0
EV2039,HCP100791,1,1,88,36
EV2039,HCP100488,1,1,81,50
EV2039,HCP101754,1,0,0,0
EV2039,HCP100638,0,0,0,0
EV2039,HCP100771,1,1,95,63
EV2039,HCP101810,1,1,84,61
EV2039,HCP101460,1,0,0,0
EV2039,HCP102291,1,0,0,0
EV2039,HCP101723,1,0,0,0
EV2039,HCP100160,1,1,70,46
EV2039,HCP102266,1,1,89,64
EV2039,HCP102472,1,1,95,54
EV2039,HCP101098,1,1,84,29
EV2039,HCP100722,1,1,64,38
EV2039,HCP100712,1,1,82,71
EV2039,HCP102154,1,0,0,0
EV2039,HCP100906,1,1,85,38
EV2039,HCP101207,1,1,74,45
EV2039,HCP101163,0,0,0,0
EV2039,HCP102061,0,0,0,0
EV2039,HCP100164,1,1,94,46
EV2039,HCP101877,0,0,0,0
EV2039,HCP102123,1,0,0,0
EV2039,HCP101223,1,0,0,0
EV2039,HCP101608,1,1,79,69
EV2039,HCP100949,1,1,78,50
EV2040,HCP100213,1,1,86,36
EV2040,HCP100288,1,1,89,34
EV2040,HCP101055,1,1,67,35
EV2040,HCP100591,1,1,94,36
EV2040,HCP100078,1,0,0,0
EV2040,HCP102130,1,0,0,0
EV2040,HCP100394,1,0,0,0
EV2040,HCP101368,1,1,89,42
EV2040,HCP101570,1,0,0,0
EV2040,HCP101542,1,1,67,33
EV2040,HCP101831,1,1,77,61
EV2040,HCP101373,1,1,84,48
EV2040,HCP101811,1,1,88,76
EV2040,HCP100409,1,1,94,75
EV2040,HCP101626,0,0,0,0
EV2040,HCP102417,1,0,0,0
EV2040,HCP101092,1,1,83,42
EV2040,HCP100933,1,0,0,0
EV2040,HCP100872,0,0,0,0
EV2040,HCP101355,1,0,0,0
EV2040,HCP102299,1,1,75,11
EV2040,HCP101222,1,0,0,0
EV2040,HCP101724,0,0,0,0
EV2040,HCP100245,1,1,90,46
EV2040,HCP101943,1,1,93,60
EV2041,HCP101873,1,0,0,0
EV2041,HCP100156,1,1,98,53
EV2041,HCP101349,1,0,0,0
EV2041,HCP101568,1,1,87,38
EV2041,HCP100825,1,0,0,0
EV2041,HCP102392,0,0,0,0
EV2041,HCP102320,1,1,95,38
EV2041,HCP100939,1,1,89,63
EV2041,HCP102209,1,0,0,0
EV2041,HCP101736,1,1,84,63
EV2041,HCP100104,1,1,105,57
EV2041,HCP101598,0,0,0,0
EV2041,HCP102077,1,0,0,0
EV2041,HCP100230,1,1,113,47
EV2041,HCP102311,1,1,79,60
EV2041,HCP101194,1,0,0,0
