event_id,hcp_id,true_event_effect_nrx,true_event_effect_trx
EV2144,HCP100565,14.16,30.5423
EV2144,HCP100658,3.9808,7.2008
EV2144,HCP100680,15.944,28.5827
EV2144,HCP100971,0.829,2.0751
EV2144,HCP101207,5.152,17.1248
EV2144,HCP101213,7.3731,13.1655
EV2144,HCP101343,3.3979,8.7754
EV2144,HCP101395,4.3458,8.7206
EV2144,HCP101454,49.2439,91.8929
EV2144,HCP101766,3.0606,6.7816
EV2144,HCP101887,6.5893,13.6908
EV2144,HCP101942,8.2503,16.1146
EV2144,HCP101946,11.9808,23.9281
EV2144,HCP101954,3.3964,7.5697
EV2144,HCP102120,7.2871,14.1211
EV2144,HCP102194,4.7335,16.0711
EV2144,HCP102266,5.9658,21.5031
EV2144,HCP102431,2.8584,6.9459
EV2145,HCP100072,-1.7419,-3.3859
EV2145,HCP100596,-0.4168,-1.9911
EV2145,HCP101105,-2.2256,-5.1146
EV2145,HCP101565,-7.458,-15.939
EV2145,HCP101618,-8.6007,-18.9298
EV2145,HCP101636,-0.538,-1.115
EV2145,HCP101858,-3.4531,-6.7792
EV2145,HCP101926,-9.3412,-20.4362
EV2145,HCP102392,-0.7442,-2.5654
EV2146,HCP100026,1.7964,3.9788
EV2146,HCP100117,0.1506,0.3094
EV2146,HCP100154,4.8046,10.0129
EV2146,HCP100164,7.4303,24.5924
EV2146,HCP101249,7.7039,16.1049
EV2146,HCP101601,3.953,12.1437
EV2146,HCP102104,2.4143,6.0121
EV2146,HCP102326,6.9636,15.9597
EV2147,HCP100002,5.4946,12.5578
EV2147,HCP100135,13.1916,38.4622
EV2147,HCP100520,28.2422,58.485
EV2147,HCP100566,2.5689,5.8945
EV2147,HCP100699,16.4444,38.8229
EV2147,HCP101129,9.0044,16.3308
EV2147,HCP101277,2.8691,6.6453
EV2147,HCP101976,2.9681,5.9594
EV2147,HCP102355,39.7252,130.6531
EV2148,HCP100032,26.8537,54.6925
EV2148,HCP100196,15.0526,29.5818
EV2148,HCP100275,22.66,48.2832
EV2148,HCP100342,8.5418,20.004
EV2148,HCP100471,10.0255,21.7457
EV2148,HCP100620,17.3521,38.4621
EV2148,HCP100640,29.198,68.1298
EV2148,HCP100671,25.6221,58.9193
EV2148,HCP100984,10.178,24.7232
EV2148,HCP101022,8.4911,25.2915
EV2148,HCP101456,1.0776,3.0483
EV2148,HCP101590,7.9101,15.8521
EV2148,HCP101595,9.9138,22.5447
EV2148,HCP101645,2.7945,6.8407
EV2148,HCP101745,6.5752,15.3333
EV2148,HCP101749,14.5029,44.4853
EV2148,HCP102190,3.8918,8.7622
EV2149,HCP100284,-23.6977,-56.3948
EV2149,HCP100429,-1.8918,-4.324
EV2149,HCP100447,-3.2293,-7.1072
EV2149,HCP100907,-2.7607,-6.2409
EV2149,HCP100913,-4.3329,-8.5889
EV2149,HCP101178,-2.5142,-7.1293
EV2149,HCP101317,-23.2116,-56.8327
EV2149,HCP101367,-3.3831,-10.0301
EV2149,HCP101530,-2.4165,-7.5719
EV2149,HCP101577,-4.8875,-9.0806
EV2149,HCP101607,-1.501,-3.454
EV2149,HCP101839,-2.0163,-4.1869
EV2149,HCP101911,-1.2995,-2.829
EV2149,HCP102159,-7.6297,-17.8416
EV2149,HCP102195,-7.9422,-16.7822
EV2149,HCP102197,-1.0351,-3.6828
EV2150,HCP100103,-0.017,-0.0417
EV2150,HCP100145,0.0713,0.1435
EV2150,HCP100276,0.7792,1.386
EV2150,HCP100388,-0.0895,-0.1896
EV2150,HCP100396,-0.0122,-0.0273
EV2150,HCP100437,0.0624,0.1155
EV2150,HCP100503,0.0248,0.056
EV2150,HCP100551,0.4756,1.1527
EV2150,HCP100639,11.4463,25.1711
EV2150,HCP100685,0.0709,0.1496
EV2150,HCP100756,-3.873,-8.278
EV2150,HCP100824,-1.1595,-2.7615
EV2150,HCP100914,2.281,4.9405
EV2150,HCP101010,3.1413,6.1286
EV2150,HCP101022,2.1428,6.8019
EV2150,HCP101023,-0.0795,-0.1734
EV2150,HCP101090,0.2094,0.4923
EV2150,HCP101255,0.8396,2.1891
EV2150,HCP101285,1.0238,1.9641
EV2150,HCP101296,6.8484,14.2569
EV2150,HCP101361,2.2919,5.7164
EV2150,HCP101363,-1.0124,-2.32
EV2150,HCP101467,0.3162,0.7149
EV2150,HCP101474,0.8008,2.4699
EV2150,HCP101502,2.2608,4.8243
EV2150,HCP101532,-0.7114,-1.585
EV2150,HCP101568,0.3455,0.6717
EV2150,HCP101607,0.4764,0.9919
EV2150,HCP101680,4.0653,10.3234
EV2150,HCP101920,0.1289,0.3059
EV2150,HCP102045,0.1356,0.395
EV2150,HCP102067,-0.2792,-0.4947
EV2150,HCP102373,-0.2435,-0.4689
EV2150,HCP102397,7.6923,18.0069
EV2151,HCP101067,-2.0925,-4.3421
EV2151,HCP101090,-0.5057,-1.2002
EV2151,HCP101125,-0.1377,-0.3731
EV2151,HCP101185,-4.2592,-11.6783
EV2151,HCP101949,-7.8883,-16.7965
EV2151,HCP102009,-0.6406,-1.3972
EV2151,HCP102450,-0.0997,-0.4379
EV2152,HCP100122,-0.209,-0.4411
EV2152,HCP100133,0.5115,0.896
EV2152,HCP100305,-0.5162,-1.4776
EV2152,HCP100842,1.7681,4.0715
EV2152,HCP100932,0.9031,2.3332
EV2152,HCP101099,0.1213,0.2317
EV2152,HCP101212,0.3727,0.9478
EV2152,HCP101336,-0.0537,-0.1018
EV2152,HCP101345,0.053,0.1628
EV2152,HCP101393,0.9418,2.3129
EV2152,HCP101444,0.2029,0.4845
EV2152,HCP101652,0.0823,0.1657
EV2152,HCP101747,0.0526,0.1387
EV2152,HCP101906,0.2541,0.5344
EV2152,HCP101962,0.0072,0.0138
EV2152,HCP102098,-0.0104,-0.0229
EV2152,HCP102417,-0.1244,-0.2881
EV2153,HCP100302,38.8786,86.5438
EV2153,HCP100361,5.5275,18.1195
EV2153,HCP100589,4.0359,7.5793
EV2153,HCP100601,11.751,28.529
EV2153,HCP100616,35.3885,73.9467
EV2153,HCP100652,12.5527,24.8027
EV2153,HCP100803,36.841,74.6172
EV2153,HCP100954,1.4553,3.3547
EV2153,HCP101253,1.9602,5.2398
EV2153,HCP101513,13.847,28.9471
EV2153,HCP101539,9.7365,24.2218
EV2153,HCP101591,9.3102,21.9615
EV2153,HCP101604,23.1456,61.56
EV2153,HCP101795,3.3965,6.4229
EV2153,HCP101885,7.9004,17.244
EV2153,HCP101984,23.8751,58.7881
EV2153,HCP102035,0.0612,0.146
EV2153,HCP102189,3.3381,8.0334
EV2153,HCP102311,8.6344,16.2959
EV2153,HCP102394,5.5237,14.2997
EV2153,HCP102410,1.3505,3.1297
EV2153,HCP102492,13.2418,38.2479
EV2154,HCP100496,11.0882,34.3085
EV2154,HCP100559,30.0444,66.4198
EV2154,HCP100569,0.8615,1.8506
EV2154,HCP100628,2.3183,6.3745
EV2154,HCP100688,15.1658,30.7184
EV2154,HCP100888,0.3637,0.7565
EV2154,HCP100908,14.8856,47.4244
EV2154,HCP101049,29.0771,93.7343
EV2154,HCP101261,6.9739,11.677
EV2154,HCP101400,0.8078,1.598
EV2154,HCP101603,7.7158,16.2425
EV2154,HCP102160,10.4379,27.6657
EV2154,HCP102200,1.0565,2.752
EV2154,HCP102468,1.957,4.0528
EV2155,HCP100014,6.7706,19.5191
EV2155,HCP100173,10.9434,26.9518
EV2155,HCP100211,5.0478,10.9437
EV2155,HCP100263,3.2094,7.5097
EV2155,HCP100313,3.0531,6.9432
EV2155,HCP100346,1.068,2.349
EV2155,HCP100378,7.38,16.3575
EV2155,HCP100386,1.6558,3.2696
EV2155,HCP100502,0.2276,0.6383
EV2155,HCP100537,6.3323,11.4748
EV2155,HCP100577,1.074,1.8918
EV2155,HCP100670,1.6693,2.9728
EV2155,HCP100718,10.1969,29.3559
EV2155,HCP100755,4.8551,9.0528
EV2155,HCP100866,10.2986,25.2111
EV2155,HCP100948,14.817,38.6023
EV2155,HCP100999,5.6664,12.9057
EV2155,HCP101066,1.4726,5.3706
EV2155,HCP101073,1.9323,3.9697
EV2155,HCP101204,18.8459,45.5233
EV2155,HCP101216,5.2414,13.901
EV2155,HCP101234,0.696,1.5957
EV2155,HCP101416,17.0423,43.6721
EV2155,HCP101486,6.4272,16.8559
EV2155,HCP101734,0.8091,1.6632
EV2155,HCP101744,7.5082,15.512
EV2155,HCP101808,19.0417,34.8344
EV2155,HCP101841,3.4463,7.2892
EV2155,HCP101862,0.463,0.9976
EV2155,HCP101874,7.5985,18.6418
EV2155,HCP101902,0.3184,0.729
EV2155,HCP101917,21.0588,46.651
EV2155,HCP101975,20.1551,45.2307
EV2155,HCP102171,4.1633,8.1454
EV2155,HCP102196,0.5994,1.097
EV2155,HCP102206,3.7373,8.2326
EV2155,HCP102220,1.2401,2.6529
EV2155,HCP102287,1.2301,2.4339
EV2155,HCP102359,11.7607,30.9619
EV2155,HCP102366,14.3511,24.7829
EV2155,HCP102411,18.8518,39.0014
EV2155,HCP102458,25.7824,67.9262
EV2156,HCP100045,1.7788,7.9204
EV2156,HCP100051,0.6406,1.4497
EV2156,HCP100053,1.4552,3.5274
EV2156,HCP100143,2.3012,5.8308
EV2156,HCP100221,1.8102,4.7811
EV2156,HCP100225,5.5196,14.0253
EV2156,HCP100306,3.625,7.7481
EV2156,HCP100379,0.4028,0.9222
EV2156,HCP100550,9.0608,24.7481
EV2156,HCP100853,0.2349,0.5429
EV2156,HCP100927,2.4868,6.6841
EV2156,HCP100979,2.9267,5.3476
EV2156,HCP101047,0.5049,1.5096
EV2156,HCP101096,3.5601,8.4783
EV2156,HCP101100,2.0535,4.1805
EV2156,HCP101177,1.4544,3.5033
EV2156,HCP101247,3.0837,6.3936
EV2156,HCP101289,2.8071,5.1756
EV2156,HCP101327,1.4612,3.3922
EV2156,HCP101368,8.8274,22.2418
EV2156,HCP101434,0.6017,2.6016
EV2156,HCP101440,6.5168,13.2456
EV2156,HCP101451,2.9494,6.7728
EV2156,HCP101473,2.0996,5.1772
EV2156,HCP101487,3.7561,8.7485
EV2156,HCP101548,6.8796,16.1223
EV2156,HCP101610,4.0409,9.2112
EV2156,HCP101675,10.9579,25.4584
EV2156,HCP101701,4.7654,9.7859
EV2156,HCP101788,0.9503,2.9064
EV2156,HCP101812,5.8199,10.5556
EV2156,HCP101840,0.9769,2.341
EV2156,HCP101894,0.3293,0.7477
EV2156,HCP101907,0.6599,1.4293
EV2156,HCP102054,1.5676,2.8121
EV2156,HCP102130,4.1318,8.6848
EV2156,HCP102187,1.5267,4.3004
EV2156,HCP102191,0.8146,2.1407
EV2156,HCP102425,11.8211,20.9934
EV2156,HCP102477,2.5188,6.8115
EV2157,HCP100153,-0.0233,-0.0551
EV2157,HCP100165,-0.361,-0.6266
EV2157,HCP100287,-0.2075,-0.4604
EV2157,HCP100344,-1.8046,-4.0306
EV2157,HCP100724,-0.6757,-1.4624
EV2157,HCP100804,-0.1628,-0.3592
EV2157,HCP101356,-0.6634,-1.412
EV2157,HCP101524,-0.1586,-0.3876
EV2157,HCP101994,-0.2209,-0.5045
EV2158,HCP100460,6.0236,15.6776
EV2158,HCP100900,5.5205,11.5615
EV2158,HCP101374,1.7457,5.0918
EV2158,HCP101985,5.1012,13.5385
EV2158,HCP102043,9.2861,19.0947
EV2159,HCP100160,-2.4419,-5.3446
EV2159,HCP100311,-16.5111,-49.1821
EV2159,HCP100519,-0.6043,-1.3492
EV2159,HCP100530,0.1732,0.522
EV2159,HCP101031,-5.9372,-14.5071
EV2159,HCP101051,-0.2157,-0.4045
EV2159,HCP101430,-3.0103,-6.2578
EV2159,HCP101739,-2.9713,-6.5079
EV2159,HCP101807,0.0574,0.1488
EV2159,HCP101933,-1.4609,-3.6802
EV2159,HCP101969,-1.0612,-3.1804
EV2159,HCP102229,-0.7264,-1.9083
EV2159,HCP102357,-5.4381,-11.2761
EV2160,HCP100415,1.8851,4.5266
EV2160,HCP100557,8.0041,21.5328
EV2160,HCP100580,1.2201,2.402
EV2160,HCP100728,0.7233,1.3814
EV2160,HCP100749,1.1413,2.9613
EV2160,HCP100759,1.2153,2.5262
EV2160,HCP100766,2.3106,4.6175
EV2160,HCP100768,0.6983,1.6739
EV2160,HCP101159,0.1215,0.244
EV2160,HCP101256,3.3764,7.3812
EV2160,HCP101268,4.6102,11.6984
EV2160,HCP101420,4.6979,13.5288
EV2160,HCP101503,2.7342,5.8209
EV2160,HCP101653,9.3661,18.4222
EV2160,HCP101775,2.5077,5.2178
EV2160,HCP101829,4.1538,10.5739
EV2160,HCP101845,0.267,0.6994
EV2160,HCP102343,1.2108,3.2862
EV2160,HCP102426,0.8418,1.7572
EV2160,HCP102488,4.8954,9.835
EV2161,HCP100082,2.2329,3.7824
EV2161,HCP100548,2.8532,6.8603
EV2161,HCP100619,0.8054,2.559
EV2161,HCP100991,3.6019,8.4229
EV2161,HCP101074,10.3898,18.8484
EV2161,HCP101334,3.1278,5.271
EV2161,HCP101803,2.9665,7.4749
EV2161,HCP101815,1.4884,3.9492
EV2161,HCP102107,2.727,8.3214
EV2161,HCP102236,0.3877,0.8452
EV2162,HCP100034,-10.6316,-25.6447
EV2162,HCP100064,-0.382,-0.7285
EV2162,HCP100247,-1.0763,-2.8275
EV2162,HCP100327,-0.179,-0.5434
EV2162,HCP100337,0.8669,2.6166
EV2162,HCP100395,-4.2047,-10.124
EV2162,HCP100564,-0.242,-0.4834
EV2162,HCP100623,-0.7564,-2.0895
EV2162,HCP100656,-2.8587,-5.5079
EV2162,HCP100727,0.3074,0.582
EV2162,HCP100742,-2.2081,-5.8499
EV2162,HCP100776,-0.1333,-0.4336
EV2162,HCP100936,-0.4942,-1.2102
EV2162,HCP100943,-7.879,-18.8042
EV2162,HCP100950,-2.3484,-4.665
EV2162,HCP101009,-3.2713,-7.5996
EV2162,HCP101017,-17.552,-35.0933
EV2162,HCP101034,-1.4278,-2.977
EV2162,HCP101054,-2.2178,-5.4012
EV2162,HCP101082,1.0573,3.0173
EV2162,HCP101089,-4.6493,-11.8151
EV2162,HCP101094,-0.3341,-0.813
EV2162,HCP101119,-6.5448,-12.3576
EV2162,HCP101238,1.121,4.3278
EV2162,HCP101310,-4.6367,-10.1511
EV2162,HCP101342,-1.6346,-4.0998
EV2162,HCP101346,-7.5703,-16.0305
EV2162,HCP101457,-2.5434,-5.1813
EV2162,HCP101521,-2.5159,-5.7152
EV2162,HCP101527,-15.199,-32.4337
EV2162,HCP101558,-1.275,-3.955
EV2162,HCP101605,-3.8734,-9.2148
EV2162,HCP101637,-5.5133,-16.1853
EV2162,HCP101652,-3.2268,-6.2496
EV2162,HCP101731,-0.5195,-1.6892
EV2162,HCP101837,-1.4366,-3.1264
EV2162,HCP101900,-1.4284,-2.9667
EV2162,HCP102011,-0.3582,-0.5667
EV2162,HCP102057,-0.145,-0.3023
EV2162,HCP102072,-0.7372,-1.817
EV2162,HCP102109,-0.4037,-0.8834
EV2162,HCP102138,-1.0142,-2.0651
EV2162,HCP102304,-2.1459,-4.849
EV2162,HCP102342,-1.084,-3.3814
EV2162,HCP102381,-4.5315,-9.0543
EV2162,HCP102386,0.6496,1.7788
EV2163,HCP100003,0.0863,0.1831
EV2163,HCP100475,0.0752,0.1704
EV2163,HCP100681,0.0165,0.0335
EV2163,HCP100748,0.1577,0.3361
EV2163,HCP100921,0.0743,0.1909
EV2163,HCP101097,-0.2539,-0.5088
EV2163,HCP101192,0.0518,0.165
EV2163,HCP101209,0.0058,0.0102
EV2163,HCP101265,0.0226,0.041
EV2163,HCP101458,-0.2558,-0.4695
EV2163,HCP101460,-0.2301,-0.6524
EV2163,HCP101519,0.3254,0.791
EV2163,HCP101538,0.2334,0.4533
EV2163,HCP101542,0.2346,0.5353
EV2163,HCP101585,0.5716,1.128
EV2163,HCP101828,0.0735,0.2362
EV2163,HCP102040,0.0755,0.1735
EV2163,HCP102042,0.0014,0.0029
EV2163,HCP102143,-0.0176,-0.0349
EV2164,HCP100039,-0.3955,-0.7305
EV2164,HCP100230,-21.4663,-58.7505
EV2164,HCP100384,-1.1686,-2.3521
EV2164,HCP100497,-7.9158,-14.2913
EV2164,HCP100968,-2.8628,-4.9804
EV2164,HCP101109,-0.962,-1.6832
EV2164,HCP101680,-3.7443,-8.4511
EV2164,HCP101798,-0.3483,-0.7354
EV2164,HCP101800,-0.7147,-1.6162
EV2166,HCP100049,1.2049,2.6424
EV2166,HCP100199,3.1102,8.0854
EV2166,HCP100307,4.5356,9.4604
EV2166,HCP100343,2.9855,5.449
EV2166,HCP100356,2.4413,7.0053
EV2166,HCP100439,1.7806,3.9352
EV2166,HCP100451,5.9321,12.8264
EV2166,HCP100517,6.4618,12.5009
EV2166,HCP100609,4.1103,9.1245
EV2166,HCP100775,1.404,3.3184
EV2166,HCP100786,4.1177,12.3656
EV2166,HCP100817,9.4668,19.3415
EV2166,HCP100819,4.1544,8.3962
EV2166,HCP100934,5.6358,10.6042
EV2166,HCP100944,0.8023,1.6781
EV2166,HCP100981,7.8097,17.4684
EV2166,HCP101113,4.4976,8.0671
EV2166,HCP101126,0.3212,0.5249
EV2166,HCP101326,4.2211,7.5986
EV2166,HCP101417,6.7867,12.8295
EV2166,HCP101489,0.6235,1.4568
EV2166,HCP101615,1.9204,4.4541
EV2166,HCP101707,2.4747,8.1627
EV2166,HCP101763,10.6878,32.0195
EV2166,HCP101876,37.445,105.2531
EV2166,HCP102000,0.6346,1.4215
EV2166,HCP102002,10.4221,20.3741
EV2166,HCP102060,8.947,18.3761
EV2166,HCP102093,2.6992,7.8085
EV2166,HCP102136,2.6394,4.8286
EV2166,HCP102361,1.4136,2.9144
EV2166,HCP102362,0.8013,2.1322
EV2166,HCP102375,42.6242,93.6968
EV2166,HCP102390,1.2233,2.7522
EV2166,HCP102422,0.7022,1.9827
EV2166,HCP102475,12.5427,29.726
EV2167,HCP100013,1.5781,4.5812
EV2167,HCP100023,7.2523,18.0245
EV2167,HCP100139,17.8778,36.4327
EV2167,HCP100161,10.3056,19.55
EV2167,HCP100293,1.9606,4.1471
EV2167,HCP100444,0.2482,0.5944
EV2167,HCP100586,8.9868,21.8036
EV2167,HCP100909,2.6338,6.848
EV2167,HCP101053,16.2855,30.9744
EV2167,HCP101129,3.6726,6.3252
EV2167,HCP101185,6.3435,15.6784
EV2167,HCP101190,0.4949,1.0028
EV2167,HCP101275,1.5734,4.0513
EV2167,HCP101311,1.3824,2.7749
EV2167,HCP101441,1.173,4.0023
EV2167,HCP101507,2.0231,4.5682
EV2167,HCP101528,2.0258,3.8141
EV2167,HCP101645,0.6025,1.4241
EV2167,HCP101783,3.1615,6.4692
EV2167,HCP101851,1.5058,3.573
EV2167,HCP101959,16.36,35.922
EV2167,HCP102085,2.7343,6.317
EV2167,HCP102133,0.8609,1.7
EV2167,HCP102161,2.9058,7.9523
EV2167,HCP102273,0.8965,1.9168
EV2167,HCP102294,8.0847,14.6134
EV2167,HCP102476,0.7209,1.6413
EV2168,HCP100009,3.1011,6.0017
EV2168,HCP100068,1.2116,2.7432
EV2168,HCP100152,7.2233,20.2408
EV2168,HCP100237,1.6893,4.8459
EV2168,HCP100363,10.3523,21.9856
EV2168,HCP100384,1.0891,2.062
EV2168,HCP100482,2.0129,4.8365
EV2168,HCP100523,4.9164,10.8951
EV2168,HCP100554,5.5619,11.1231
EV2168,HCP100586,7.5029,19.0671
EV2168,HCP100588,3.0541,5.7919
EV2168,HCP100605,12.8757,25.6181
EV2168,HCP100631,1.1858,2.4172
EV2168,HCP100639,26.8357,63.6704
EV2168,HCP100750,3.5525,8.234
EV2168,HCP100758,4.887,11.3285
EV2168,HCP100779,7.2629,19.2657
EV2168,HCP100790,2.9489,4.7025
EV2168,HCP100822,3.083,9.1612
EV2168,HCP100827,18.0295,50.6135
EV2168,HCP100947,19.2025,42.5631
EV2168,HCP100970,5.5147,15.1552
EV2168,HCP101090,3.4667,7.2178
EV2168,HCP101167,5.4505,13.0649
EV2168,HCP101200,6.7705,14.1707
EV2168,HCP101236,2.6184,7.5426
EV2168,HCP101246,3.2165,9.8255
EV2168,HCP101303,12.9511,30.6468
EV2168,HCP101403,10.3828,20.2761
EV2168,HCP101405,1.8914,4.9571
EV2168,HCP101656,1.7056,3.1377
EV2168,HCP101759,10.9724,24.3325
EV2168,HCP101911,2.5191,5.0199
EV2168,HCP101925,1.9145,5.1993
EV2168,HCP101939,7.6444,14.4034
EV2168,HCP101982,2.2173,6.0595
EV2168,HCP101988,1.5951,2.9625
EV2168,HCP102061,35.5955,68.4559
EV2168,HCP102139,0.2877,0.5749
EV2168,HCP102246,7.3983,16.3459
EV2168,HCP102320,6.2133,12.4586
EV2168,HCP102321,10.0656,20.003
EV2168,HCP102351,1.5026,2.4148
EV2168,HCP102472,2.7723,5.9606
EV2168,HCP102491,6.9858,18.1242
EV2169,HCP100148,1.5275,4.4642
EV2169,HCP100174,3.3467,7.5175
EV2169,HCP100282,3.485,7.878
EV2169,HCP100725,2.8886,6.3409
EV2169,HCP100829,0.6204,1.6564
EV2169,HCP100901,0.8949,1.7049
EV2169,HCP100928,2.277,4.207
EV2169,HCP101032,7.3819,18.0622
EV2169,HCP101086,2.2948,5.1201
EV2169,HCP101206,1.341,3.0484
EV2169,HCP101243,1.5386,4.2657
EV2169,HCP101652,1.2458,2.6738
EV2169,HCP101682,1.0606,2.4726
EV2169,HCP102126,0.9553,2.2588
EV2170,HCP100015,2.0254,4.7025
EV2170,HCP100191,4.1168,13.8538
EV2170,HCP100407,17.2979,28.7871
EV2170,HCP100504,9.2329,21.5589
EV2170,HCP101321,11.0316,31.9906
EV2170,HCP101562,7.1901,19.0149
EV2172,HCP100075,-3.9544,-7.2218
EV2172,HCP100168,-2.535,-6.7347
EV2172,HCP100194,-1.4593,-3.6693
EV2172,HCP100269,-1.5214,-3.2624
EV2172,HCP100406,-2.3978,-6.3635
EV2172,HCP100413,-3.1105,-8.3796
EV2172,HCP100652,0.0079,0.0154
EV2172,HCP100820,-11.5762,-31.1744
EV2172,HCP100940,-1.2524,-2.7847
EV2172,HCP101040,-3.5177,-8.1377
EV2172,HCP101157,-3.5688,-7.7186
EV2172,HCP101184,-0.5547,-1.1364
EV2172,HCP101191,-1.0234,-2.4834
EV2172,HCP101332,-0.2232,-0.4315
EV2172,HCP101642,-8.9913,-26.4142
EV2172,HCP101648,-5.8623,-14.8329
EV2172,HCP101676,-1.8743,-3.5442
EV2172,HCP101872,-0.4753,-0.8882
EV2172,HCP102131,-6.2423,-17.7713
EV2172,HCP102179,-0.3735,-0.8593
EV2172,HCP102217,-1.5762,-3.4159
EV2172,HCP102221,-0.1885,-0.4192
EV2172,HCP102319,-1.5455,-3.0499
EV2172,HCP102329,-13.1935,-24.1089
EV2172,HCP102397,-15.1789,-30.8231
EV2172,HCP102401,-0.8007,-1.8324
EV2173,HCP100088,5.3628,10.3556
EV2173,HCP100151,1.9026,4.267
EV2173,HCP100440,1.9875,3.6215
EV2173,HCP100671,32.1115,67.9984
EV2173,HCP100688,5.5481,10.8449
EV2173,HCP100848,39.8692,119.6404
EV2173,HCP100850,11.4114,23.2619
EV2173,HCP100888,0.9928,1.9926
EV2173,HCP101044,1.9931,5.2511
EV2173,HCP101248,8.0922,17.9766
EV2173,HCP101372,4.7492,11.1357
EV2173,HCP101384,0.3878,0.8682
EV2173,HCP101448,11.7627,21.383
EV2173,HCP101742,6.8925,15.6209
EV2173,HCP101761,4.8145,12.2779
EV2173,HCP101786,5.6259,11.1631
EV2173,HCP102020,3.6721,6.6199
EV2173,HCP102031,11.9089,20.4967
EV2173,HCP102255,1.9496,4.8094
EV2175,HCP100633,0.1776,0.3358
EV2175,HCP101055,1.3532,3.1709
EV2175,HCP101177,0.1668,0.4405
EV2175,HCP101355,0.0614,0.1364
EV2175,HCP101422,-0.6364,-1.2496
EV2175,HCP101504,5.1646,10.4352
EV2175,HCP101548,0.3329,0.7516
EV2175,HCP102442,-0.0366,-0.0759
EV2176,HCP100091,-4.0755,-8.5158
EV2176,HCP100244,-0.2073,-0.4
EV2176,HCP100533,-0.5514,-1.4408
EV2176,HCP100948,-3.4893,-7.5535
EV2176,HCP101058,-0.1321,-0.2888
EV2176,HCP101114,-1.7045,-4.6645
EV2176,HCP101520,-0.2583,-0.7484
EV2176,HCP101584,-0.2626,-0.6108
EV2176,HCP101599,-9.0728,-19.6386
EV2176,HCP102137,-0.4607,-1.5445
EV2176,HCP102339,-0.4552,-1.0582
EV2176,HCP102376,-3.0331,-6.2371
EV2178,HCP100115,2.5481,5.1118
EV2178,HCP100155,1.0809,2.4959
EV2178,HCP100202,-0.8378,-1.7618
EV2178,HCP100320,0.3491,0.9284
EV2178,HCP100453,-0.0129,-0.0254
EV2178,HCP100500,-0.4081,-0.8682
EV2178,HCP100704,-0.103,-0.1822
EV2178,HCP100960,0.2907,0.5668
EV2178,HCP101389,5.2378,12.3845
EV2178,HCP101565,-1.3188,-2.6011
EV2178,HCP101636,2.3528,4.7357
EV2178,HCP101654,-4.4044,-9.5926
EV2178,HCP101664,-0.184,-0.3933
EV2178,HCP101986,0.7642,1.6706
EV2178,HCP102156,-0.2726,-0.488
EV2178,HCP102230,-0.5731,-1.3723
EV2178,HCP102239,-2.4771,-6.2764
EV2178,HCP102243,0.0362,0.1075
EV2179,HCP100465,9.9264,23.0525
EV2179,HCP100718,7.3296,20.3351
EV2179,HCP101093,5.5972,14.8464
EV2179,HCP101820,9.9628,22.5416
EV2179,HCP101846,4.7338,9.6148
EV2179,HCP101963,5.5379,10.7782
EV2179,HCP102048,14.8118,37.6927
EV2179,HCP102129,0.9394,1.823
EV2179,HCP102358,31.4593,65.4732
EV2180,HCP100016,0.7993,1.8394
EV2180,HCP100143,2.8128,6.7209
EV2180,HCP100150,0.3193,0.7439
EV2180,HCP100203,0.516,1.2095
EV2180,HCP100245,1.9453,7.6133
EV2180,HCP100360,1.8771,3.4039
EV2180,HCP100400,0.6408,1.4102
EV2180,HCP100626,4.0472,7.3396
EV2180,HCP100800,1.532,3.5709
EV2180,HCP100842,11.9652,29.6831
EV2180,HCP101005,0.7936,1.5074
EV2180,HCP101055,6.8615,15.2096
EV2180,HCP101074,7.6022,14.7758
EV2180,HCP101171,3.9015,13.8142
EV2180,HCP101193,3.8131,6.996
EV2180,HCP101344,0.6927,1.2434
EV2180,HCP101613,7.6738,13.1636
EV2180,HCP101624,3.0367,6.6228
EV2180,HCP101628,1.7563,4.9436
EV2180,HCP101641,3.662,8.6654
EV2180,HCP101778,4.8577,10.0389
EV2180,HCP101871,3.6236,6.7039
EV2180,HCP101875,4.4752,10.3302
EV2180,HCP102037,6.7477,19.9664
EV2180,HCP102068,1.9094,4.3075
EV2180,HCP102142,2.7169,6.7033
EV2180,HCP102265,6.2057,17.9568
EV2180,HCP102276,0.0437,0.0764
EV2180,HCP102299,2.0729,5.2006
EV2180,HCP102356,3.2788,6.9628
EV2180,HCP102404,1.697,3.1358
EV2180,HCP102451,0.3053,0.56
EV2181,HCP100106,-1.32,-3.8693
EV2181,HCP100408,-0.8223,-1.8528
EV2181,HCP100739,-0.2362,-0.6962
EV2181,HCP100773,-1.4682,-2.6691
EV2181,HCP101217,-4.7131,-11.6615
EV2181,HCP101856,-1.6264,-3.1757
EV2181,HCP102075,-1.3369,-2.6919
EV2181,HCP102199,-6.0504,-12.783
EV2182,HCP100081,13.2892,34.7163
EV2182,HCP100199,12.6522,29.8488
EV2182,HCP100241,34.7592,90.0969
EV2182,HCP100304,27.1725,88.0841
EV2182,HCP100643,2.4346,4.8792
EV2182,HCP100673,7.1309,18.1771
EV2182,HCP100695,7.7725,12.56
EV2182,HCP100799,41.2148,103.7454
EV2182,HCP100902,3.0732,7.6309
EV2182,HCP101471,12.4337,29.0734
