hcp_id,date,rep_calls,emails,samples,other_events
HCP100021,2026-01-01,3,7,3,0
HCP100021,2026-02-01,0,3,0,0
HCP100021,2026-03-01,0,5,0,0
HCP100021,2026-04-01,1,5,1,0
HCP100021,2026-05-01,0,2,0,0
HCP100021,2026-06-01,1,2,3,0
HCP100021,2026-07-01,0,4,0,1
HCP100021,2026-08-01,0,4,0,1
HCP100022,2024-01-01,1,4,1,0
HCP100022,2024-02-01,0,4,0,0
HCP100022,2024-03-01,0,4,0,0
HCP100022,2024-04-01,0,0,0,0
HCP100022,2024-05-01,1,2,1,0
HCP100022,2024-06-01,1,2,1,0
HCP100022,2024-07-01,0,6,0,1
HCP100022,2024-08-01,1,0,1,0
HCP100022,2024-09-01,1,2,3,0
HCP100022,2024-10-01,0,6,0,0
HCP100022,2024-11-01,3,0,4,1
HCP100022,2024-12-01,0,2,0,0
HCP100022,2025-01-01,1,3,0,0
HCP100022,2025-02-01,0,0,0,0
HCP100022,2025-03-01,0,2,0,0
HCP100022,2025-04-01,0,2,0,0
HCP100022,2025-05-01,0,2,0,0
HCP100022,2025-06-01,1,4,1,0
HCP100022,2025-07-01,0,1,0,0
HCP100022,2025-08-01,0,2,0,0
HCP100022,2025-09-01,0,1,0,0
HCP100022,2025-10-01,2,0,3,0
HCP100022,2025-11-01,0,1,0,0
HCP100022,2025-12-01,0,1,0,0
HCP100022,2026-01-01,0,3,0,0
HCP100022,2026-02-01,1,1,2,0
HCP100022,2026-03-01,0,2,0,0
HCP100022,2026-04-01,2,3,3,0
HCP100022,2026-05-01,1,4,1,0
HCP100022,2026-06-01,3,2,2,0
HCP100022,2026-07-01,1,1,1,0
HCP100022,2026-08-01,0,2,0,1
HCP100023,2024-01-01,8,2,7,1
HCP100023,2024-02-01,3,4,7,0
HCP100023,2024-03-01,7,2,16,0
HCP100023,2024-04-01,5,6,18,0
HCP100023,2024-05-01,2,4,4,0
HCP100023,2024-06-01,4,4,13,0
HCP100023,2024-07-01,5,5,9,2
HCP100023,2024-08-01,2,1,3,0
HCP100023,2024-09-01,6,3,12,0
HCP100023,2024-10-01,4,5,11,1
HCP100023,2024-11-01,4,2,6,0
HCP100023,2024-12-01,4,2,7,0
HCP100023,2025-01-01,5,6,15,0
HCP100023,2025-02-01,4,4,10,1
HCP100023,2025-03-01,3,4,3,1
HCP100023,2025-04-01,6,4,10,0
HCP100023,2025-05-01,2,1,4,0
HCP100023,2025-06-01,7,4,18,0
HCP100023,2025-07-01,3,5,7,1
HCP100023,2025-08-01,1,4,3,0
HCP100023,2025-09-01,5,4,10,0
HCP100023,2025-10-01,5,2,13,2
HCP100023,2025-11-01,4,5,7,0
HCP100023,2025-12-01,6,2,9,0
HCP100023,2026-01-01,8,5,13,0
HCP100023,2026-02-01,3,13,4,1
HCP100023,2026-03-01,9,3,23,0
HCP100023,2026-04-01,4,5,9,0
HCP100023,2026-05-01,7,1,15,0
HCP100023,2026-06-01,8,0,15,0
HCP100023,2026-07-01,5,2,5,0
HCP100023,2026-08-01,9,1,23,0
HCP100024,2024-01-01,7,9,6,0
HCP100024,2024-02-01,3,9,6,1
HCP100024,2024-03-01,3,8,1,0
HCP100024,2024-04-01,4,3,3,0
HCP100024,2024-05-01,3,6,3,1
HCP100024,2024-06-01,1,3,1,0
HCP100024,2024-07-01,3,3,2,0
HCP100024,2024-08-01,2,8,1,1
HCP100024,2024-09-01,4,5,5,0
HCP100024,2024-10-01,3,4,2,0
HCP100024,2024-11-01,7,6,7,0
HCP100024,2024-12-01,0,8,0,0
HCP100024,2025-01-01,3,3,5,1
HCP100024,2025-02-01,1,9,1,1
HCP100024,2025-03-01,0,9,0,0
HCP100024,2025-04-01,5,3,2,1
HCP100024,2025-05-01,1,3,0,3
HCP100024,2025-06-01,0,7,0,0
HCP100024,2025-07-01,1,4,0,0
HCP100024,2025-08-01,3,8,0,1
HCP100024,2025-09-01,0,6,0,0
HCP100024,2025-10-01,2,6,5,0
HCP100024,2025-11-01,3,1,3,0
HCP100024,2025-12-01,2,3,4,0
HCP100024,2026-01-01,2,2,1,0
HCP100024,2026-02-01,4,5,7,0
HCP100024,2026-03-01,1,7,1,1
HCP100024,2026-04-01,0,9,0,0
HCP100024,2026-05-01,1,5,1,1
HCP100024,2026-06-01,1,4,2,0
HCP100024,2026-07-01,0,4,0,0
HCP100024,2026-08-01,1,3,3,0
HCP100025,2024-01-01,1,2,3,0
HCP100025,2024-02-01,1,1,1,0
HCP100025,2024-03-01,3,7,7,0
HCP100025,2024-04-01,1,3,3,0
HCP100025,2024-05-01,2,8,5,2
HCP100025,2024-06-01,1,6,1,0
HCP100025,2024-07-01,1,4,4,0
HCP100025,2024-08-01,0,6,0,1
HCP100025,2024-09-01,1,6,1,0
HCP100025,2024-10-01,2,3,4,0
HCP100025,2024-11-01,3,6,11,0
HCP100025,2024-12-01,3,4,4,0
HCP100025,2025-01-01,1,7,2,1
HCP100025,2025-02-01,0,5,0,0
HCP100025,2025-03-01,2,5,4,1
HCP100025,2025-04-01,0,6,0,0
HCP100025,2025-05-01,1,5,1,1
HCP100025,2025-06-01,2,3,4,0
HCP100025,2025-07-01,1,4,3,0
HCP100025,2025-08-01,2,5,5,0
HCP100025,2025-09-01,3,5,8,0
HCP100025,2025-10-01,0,10,0,0
HCP100025,2025-11-01,2,6,3,0
HCP100025,2025-12-01,1,7,5,0
HCP100025,2026-01-01,2,4,9,0
HCP100025,2026-02-01,0,1,0,0
HCP100025,2026-03-01,1,3,5,0
HCP100025,2026-04-01,5,4,11,0
HCP100025,2026-05-01,2,4,2,0
HCP100025,2026-06-01,0,0,0,0
HCP100025,2026-07-01,1,3,2,0
HCP100025,2026-08-01,0,4,0,0
HCP100026,2024-01-01,6,3,24,0
HCP100026,2024-02-01,6,3,11,3
HCP100026,2024-03-01,2,4,4,0
HCP100026,2024-04-01,1,6,1,1
HCP100026,2024-05-01,2,6,4,1
HCP100026,2024-06-01,3,3,14,0
HCP100026,2024-07-01,4,3,11,1
HCP100026,2024-08-01,4,4,14,1
HCP100026,2024-09-01,2,3,4,0
HCP100026,2024-10-01,6,4,9,0
HCP100026,2024-11-01,4,4,10,0
HCP100026,2024-12-01,2,3,4,0
HCP100026,2025-01-01,3,1,7,0
HCP100026,2025-02-01,5,6,13,1
HCP100026,2025-03-01,5,7,12,0
HCP100026,2025-04-01,2,5,9,0
HCP100026,2025-05-01,5,4,16,1
HCP100026,2025-06-01,5,5,12,0
HCP100026,2025-07-01,1,1,2,0
HCP100026,2025-08-01,0,8,0,2
HCP100026,2025-09-01,5,6,12,1
HCP100026,2025-10-01,2,8,5,1
HCP100026,2025-11-01,6,2,14,2
HCP100026,2025-12-01,4,2,8,1
HCP100026,2026-01-01,4,5,6,0
HCP100026,2026-02-01,2,2,5,0
HCP100026,2026-03-01,3,6,6,1
HCP100026,2026-04-01,1,7,4,0
HCP100026,2026-05-01,1,5,1,0
HCP100026,2026-06-01,1,1,2,0
HCP100026,2026-07-01,1,6,2,0
HCP100026,2026-08-01,3,1,7,2
HCP100027,2024-01-01,1,3,2,0
HCP100027,2024-02-01,1,2,4,1
HCP100027,2024-03-01,0,2,0,0
HCP100027,2024-04-01,1,5,1,0
HCP100027,2024-05-01,0,2,0,1
HCP100027,2024-06-01,0,1,0,0
HCP100027,2024-07-01,0,1,0,0
HCP100027,2024-08-01,0,1,0,0
HCP100027,2024-09-01,0,1,0,0
HCP100027,2024-10-01,0,2,0,0
HCP100027,2024-11-01,0,2,0,0
HCP100027,2024-12-01,2,2,4,0
HCP100027,2025-01-01,0,2,0,0
HCP100027,2025-02-01,0,1,0,0
HCP100027,2025-03-01,0,0,0,0
HCP100027,2025-04-01,0,4,0,0
HCP100027,2025-05-01,0,7,0,0
HCP100027,2025-06-01,0,0,0,0
HCP100027,2025-07-01,0,2,0,0
HCP100027,2025-08-01,0,0,0,0
HCP100027,2025-09-01,0,1,0,1
HCP100027,2025-10-01,0,5,0,0
HCP100027,2025-11-01,0,1,0,0
HCP100027,2025-12-01,1,1,2,0
HCP100027,2026-01-01,0,2,0,0
HCP100027,2026-02-01,0,2,0,1
HCP100027,2026-03-01,0,2,0,0
HCP100027,2026-04-01,0,1,0,0
HCP100027,2026-05-01,1,2,1,0
HCP100027,2026-06-01,0,1,0,0
HCP100027,2026-07-01,0,1,0,0
HCP100027,2026-08-01,0,2,0,1
HCP100028,2024-01-01,0,5,0,0
HCP100028,2024-02-01,2,4,1,0
HCP100028,2024-03-01,0,5,0,0
HCP100028,2024-04-01,0,6,0,0
HCP100028,2024-05-01,2,4,3,1
HCP100028,2024-06-01,1,2,7,0
HCP100028,2024-07-01,0,5,0,0
HCP100028,2024-08-01,2,3,4,0
HCP100028,2024-09-01,1,7,3,1
HCP100028,2024-10-01,2,5,3,1
HCP100028,2024-11-01,1,1,2,0
HCP100028,2024-12-01,0,7,0,0
HCP100028,2025-01-01,0,5,0,2
HCP100028,2025-02-01,1,7,3,0
HCP100028,2025-03-01,0,1,0,0
HCP100028,2025-04-01,0,4,0,0
HCP100028,2025-05-01,0,4,0,0
HCP100028,2025-06-01,1,3,5,1
HCP100028,2025-07-01,0,2,0,0
HCP100028,2025-08-01,0,3,0,0
HCP100028,2025-09-01,0,3,0,0
HCP100028,2025-10-01,1,3,1,1
HCP100028,2025-11-01,1,7,1,0
HCP100028,2025-12-01,3,4,6,0
HCP100028,2026-01-01,1,7,0,0
HCP100028,2026-02-01,1,7,0,1
HCP100028,2026-03-01,0,6,0,1
HCP100028,2026-04-01,1,10,2,0
HCP100028,2026-05-01,1,4,3,0
HCP100028,2026-06-01,1,6,1,0
HCP100028,2026-07-01,1,7,4,1
HCP100028,2026-08-01,0,5,0,1
HCP100029,2024-01-01,0,4,0,0
HCP100029,2024-02-01,0,8,0,0
HCP100029,2024-03-01,1,4,4,0
HCP100029,2024-04-01,0,3,0,0
HCP100029,2024-05-01,1,2,0,1
HCP100029,2024-06-01,1,3,3,0
HCP100029,2024-07-01,1,4,0,0
HCP100029,2024-08-01,3,7,6,1
HCP100029,2024-09-01,0,1,0,0
HCP100029,2024-10-01,1,7,2,0
HCP100029,2024-11-01,0,4,0,0
HCP100029,2024-12-01,3,4,6,0
HCP100029,2025-01-01,0,2,0,0
HCP100029,2025-02-01,1,5,1,0
HCP100029,2025-03-01,1,7,2,0
HCP100029,2025-04-01,1,2,0,0
HCP100029,2025-05-01,1,2,2,0
HCP100029,2025-06-01,1,3,1,0
HCP100029,2025-07-01,2,3,4,2
HCP100029,2025-08-01,0,4,0,1
HCP100029,2025-09-01,1,5,2,0
HCP100029,2025-10-01,0,3,0,0
HCP100029,2025-11-01,0,3,0,1
HCP100029,2025-12-01,0,4,0,1
HCP100029,2026-01-01,2,7,2,1
HCP100029,2026-02-01,1,5,1,1
HCP100029,2026-03-01,1,4,1,0
HCP100029,2026-04-01,1,3,1,0
HCP100029,2026-05-01,0,2,0,0
HCP100029,2026-06-01,0,8,0,0
HCP100029,2026-07-01,1,2,0,0
HCP100029,2026-08-01,0,6,0,0
HCP100030,2024-01-01,2,7,7,0
HCP100030,2024-02-01,5,3,13,2
HCP100030,2024-03-01,1,5,1,0
HCP100030,2024-04-01,3,3,10,0
HCP100030,2024-05-01,3,5,9,0
HCP100030,2024-06-01,2,5,4,2
HCP100030,2024-07-01,5,3,15,1
HCP100030,2024-08-01,4,8,7,0
HCP100030,2024-09-01,3,7,7,0
HCP100030,2024-10-01,2,6,5,0
HCP100030,2024-11-01,3,4,10,0
HCP100030,2024-12-01,4,1,12,0
HCP100030,2025-01-01,6,11,11,0
HCP100030,2025-02-01,3,4,7,0
HCP100030,2025-03-01,3,3,9,1
HCP100030,2025-04-01,4,3,8,0
HCP100030,2025-05-01,1,6,2,1
HCP100030,2025-06-01,1,4,1,0
HCP100030,2025-07-01,1,4,2,1
HCP100030,2025-08-01,5,6,14,1
HCP100030,2025-09-01,1,6,1,0
HCP100030,2025-10-01,4,4,8,0
HCP100030,2025-11-01,0,5,0,0
HCP100030,2025-12-01,3,3,6,0
HCP100030,2026-01-01,8,5,17,1
HCP100030,2026-02-01,4,6,14,1
HCP100030,2026-03-01,4,5,9,1
HCP100030,2026-04-01,2,5,6,0
HCP100030,2026-05-01,0,5,0,1
HCP100030,2026-06-01,5,3,10,0
HCP100030,2026-07-01,5,5,12,1
HCP100030,2026-08-01,3,4,5,1
HCP100031,2024-01-01,2,2,4,0
HCP100031,2024-02-01,0,6,0,0
HCP100031,2024-03-01,1,8,0,0
HCP100031,2024-04-01,0,2,0,0
HCP100031,2024-05-01,2,3,3,0
HCP100031,2024-06-01,0,1,0,0
HCP100031,2024-07-01,1,4,4,0
HCP100031,2024-08-01,0,6,0,0
HCP100031,2024-09-01,1,3,2,0
HCP100031,2024-10-01,0,3,0,0
HCP100031,2024-11-01,1,3,5,0
HCP100031,2024-12-01,1,5,4,0
HCP100031,2025-01-01,3,6,10,0
HCP100031,2025-02-01,0,3,0,1
HCP100031,2025-03-01,2,4,3,0
HCP100031,2025-04-01,0,3,0,0
HCP100031,2025-05-01,1,4,5,0
HCP100031,2025-06-01,0,3,0,0
HCP100031,2025-07-01,0,4,0,0
HCP100031,2025-08-01,0,0,0,0
HCP100031,2025-09-01,0,5,0,0
HCP100031,2025-10-01,1,5,3,0
HCP100031,2025-11-01,1,4,3,1
HCP100031,2025-12-01,1,2,1,0
HCP100031,2026-01-01,2,4,4,0
HCP100031,2026-02-01,0,4,0,2
HCP100031,2026-03-01,0,6,0,0
HCP100031,2026-04-01,0,2,0,0
HCP100031,2026-05-01,3,7,9,0
HCP100031,2026-06-01,2,6,6,1
HCP100031,2026-07-01,1,9,3,0
HCP100031,2026-08-01,1,0,3,0
HCP100032,2024-01-01,13,10,24,2
HCP100032,2024-02-01,9,6,11,1
HCP100032,2024-03-01,10,9,17,2
HCP100032,2024-04-01,4,9,6,1
HCP100032,2024-05-01,14,4,26,3
HCP100032,2024-06-01,5,7,7,1
HCP100032,2024-07-01,8,6,8,1
HCP100032,2024-08-01,7,4,5,1
HCP100032,2024-09-01,15,3,18,2
HCP100032,2024-10-01,8,3,11,0
HCP100032,2024-11-01,6,6,13,0
HCP100032,2024-12-01,14,6,20,0
HCP100032,2025-01-01,11,2,14,0
HCP100032,2025-02-01,12,4,19,1
HCP100032,2025-03-01,8,9,16,0
HCP100032,2025-04-01,12,6,15,1
HCP100032,2025-05-01,11,2,22,3
HCP100032,2025-06-01,7,10,9,0
HCP100032,2025-07-01,7,7,12,0
HCP100032,2025-08-01,8,1,10,2
HCP100032,2025-09-01,12,5,21,0
HCP100032,2025-10-01,12,5,14,0
HCP100032,2025-11-01,12,4,13,1
HCP100032,2025-12-01,7,3,10,1
HCP100032,2026-01-01,8,4,8,0
HCP100032,2026-02-01,9,6,10,0
HCP100032,2026-03-01,9,11,16,1
HCP100032,2026-04-01,10,4,16,1
HCP100032,2026-05-01,9,2,10,1
HCP100032,2026-06-01,9,3,12,1
HCP100032,2026-07-01,12,4,11,1
HCP100032,2026-08-01,10,7,12,1
HCP100033,2024-01-01,1,2,1,0
HCP100033,2024-02-01,1,4,2,0
HCP100033,2024-03-01,0,9,0,2
HCP100033,2024-04-01,2,3,5,0
HCP100033,2024-05-01,3,1,1,0
HCP100033,2024-06-01,1,5,1,0
HCP100033,2024-07-01,0,4,0,0
HCP100033,2024-08-01,5,6,4,0
HCP100033,2024-09-01,2,7,2,1
HCP100033,2024-10-01,3,8,3,0
HCP100033,2024-11-01,1,4,1,0
HCP100033,2024-12-01,1,2,1,0
HCP100033,2025-01-01,1,7,4,0
HCP100033,2025-02-01,2,3,6,2
HCP100033,2025-03-01,2,1,1,0
HCP100033,2025-04-01,1,3,0,0
HCP100033,2025-05-01,1,3,3,1
HCP100033,2025-06-01,2,6,3,0
HCP100033,2025-07-01,2,9,3,0
HCP100033,2025-08-01,1,3,2,0
HCP100033,2025-09-01,1,8,1,0
HCP100033,2025-10-01,1,5,5,0
HCP100033,2025-11-01,0,5,0,0
HCP100033,2025-12-01,2,1,3,0
HCP100033,2026-01-01,1,5,1,0
HCP100033,2026-02-01,2,8,4,0
HCP100033,2026-03-01,2,4,3,1
HCP100033,2026-04-01,0,8,0,0
HCP100033,2026-05-01,2,6,2,0
HCP100033,2026-06-01,3,3,4,0
HCP100033,2026-07-01,1,3,2,1
HCP100033,2026-08-01,0,1,0,0
HCP100034,2024-01-01,11,4,11,0
HCP100034,2024-02-01,7,3,10,0
HCP100034,2024-03-01,13,5,20,0
HCP100034,2024-04-01,11,2,13,0
HCP100034,2024-05-01,10,3,15,0
HCP100034,2024-06-01,10,6,9,1
HCP100034,2024-07-01,10,4,18,1
HCP100034,2024-08-01,9,6,15,1
HCP100034,2024-09-01,10,6,12,0
HCP100034,2024-10-01,14,3,16,0
HCP100034,2024-11-01,9,1,17,1
HCP100034,2024-12-01,7,4,11,0
HCP100034,2025-01-01,15,5,32,2
HCP100034,2025-02-01,10,2,5,0
HCP100034,2025-03-01,10,6,17,1
HCP100034,2025-04-01,10,4,12,0
HCP100034,2025-05-01,10,7,11,0
HCP100034,2025-06-01,5,5,12,1
HCP100034,2025-07-01,9,4,19,1
HCP100034,2025-08-01,18,7,28,0
HCP100034,2025-09-01,9,7,16,2
HCP100034,2025-10-01,9,2,11,1
HCP100034,2025-11-01,10,3,6,0
HCP100034,2025-12-01,12,7,20,1
HCP100034,2026-01-01,17,10,27,0
HCP100034,2026-02-01,8,3,11,1
HCP100034,2026-03-01,11,5,14,2
HCP100034,2026-04-01,15,4,21,0
HCP100034,2026-05-01,9,4,11,1
HCP100034,2026-06-01,12,5,18,0
HCP100034,2026-07-01,11,6,16,1
HCP100034,2026-08-01,5,4,8,0
HCP100035,2024-01-01,1,9,2,1
HCP100035,2024-02-01,2,3,4,0
HCP100035,2024-03-01,0,2,0,1
HCP100035,2024-04-01,1,3,2,0
HCP100035,2024-05-01,0,5,0,0
HCP100035,2024-06-01,0,4,0,3
HCP100035,2024-07-01,1,4,2,0
HCP100035,2024-08-01,3,6,4,0
HCP100035,2024-09-01,0,7,0,1
HCP100035,2024-10-01,4,6,5,2
HCP100035,2024-11-01,1,2,1,0
HCP100035,2024-12-01,0,2,0,1
HCP100035,2025-01-01,3,10,4,0
HCP100035,2025-02-01,2,8,9,0
HCP100035,2025-03-01,1,5,4,0
HCP100035,2025-04-01,0,5,0,2
HCP100035,2025-05-01,2,5,4,0
HCP100035,2025-06-01,0,4,0,0
HCP100035,2025-07-01,3,5,5,1
HCP100035,2025-08-01,0,4,0,1
HCP100035,2025-09-01,1,4,1,0
HCP100035,2025-10-01,1,8,1,0
HCP100035,2025-11-01,3,3,10,0
HCP100035,2025-12-01,3,8,6,0
HCP100035,2026-01-01,0,7,0,0
HCP100035,2026-02-01,0,3,0,1
HCP100035,2026-03-01,0,6,0,0
HCP100035,2026-04-01,0,4,0,0
HCP100035,2026-05-01,1,4,4,0
HCP100035,2026-06-01,2,6,10,1
HCP100035,2026-07-01,1,9,2,0
HCP100035,2026-08-01,0,5,0,0
HCP100036,2024-01-01,0,5,0,0
HCP100036,2024-02-01,0,5,0,1
HCP100036,2024-03-01,0,4,0,1
HCP100036,2024-04-01,1,4,3,1
HCP100036,2024-05-01,1,8,0,0
HCP100036,2024-06-01,0,6,0,0
HCP100036,2024-07-01,0,2,0,1
HCP100036,2024-08-01,1,6,5,1
HCP100036,2024-09-01,0,10,0,0
HCP100036,2024-10-01,1,3,6,0
HCP100036,2024-11-01,1,3,3,0
HCP100036,2024-12-01,1,2,1,0
HCP100036,2025-01-01,1,5,3,1
HCP100036,2025-02-01,1,3,3,0
HCP100036,2025-03-01,1,3,2,0
HCP100036,2025-04-01,2,5,2,1
HCP100036,2025-05-01,2,7,4,0
HCP100036,2025-06-01,1,6,0,0
HCP100036,2025-07-01,0,1,0,0
HCP100036,2025-08-01,0,5,0,2
HCP100036,2025-09-01,1,7,3,0
HCP100036,2025-10-01,2,5,4,0
HCP100036,2025-11-01,0,5,0,0
HCP100036,2025-12-01,0,4,0,0
HCP100036,2026-01-01,0,4,0,0
HCP100036,2026-02-01,3,4,8,1
HCP100036,2026-03-01,0,3,0,2
HCP100036,2026-04-01,0,8,0,0
HCP100036,2026-05-01,2,3,5,2
HCP100036,2026-06-01,1,5,1,0
HCP100036,2026-07-01,1,3,3,0
HCP100036,2026-08-01,0,5,0,0
HCP100037,2024-01-01,0,2,0,0
HCP100037,2024-02-01,0,1,0,0
HCP100037,2024-03-01,0,3,0,0
HCP100037,2024-04-01,0,0,0,0
HCP100037,2024-05-01,0,0,0,0
HCP100037,2024-06-01,0,1,0,0
HCP100037,2024-07-01,0,1,0,0
HCP100037,2024-08-01,0,3,0,1
HCP100037,2024-09-01,0,0,0,0
HCP100037,2024-10-01,0,3,0,0
HCP100037,2024-11-01,1,2,1,0
HCP100037,2024-12-01,0,1,0,0
HCP100037,2025-01-01,0,4,0,0
HCP100037,2025-02-01,0,2,0,0
HCP100037,2025-03-01,0,3,0,0
HCP100037,2025-04-01,0,2,0,0
HCP100037,2025-05-01,0,3,0,0
HCP100037,2025-06-01,0,0,0,0
HCP100037,2025-07-01,0,1,0,0
HCP100037,2025-08-01,0,1,0,0
HCP100037,2025-09-01,0,2,0,0
HCP100037,2025-10-01,0,0,0,1
HCP100037,2025-11-01,0,6,0,0
HCP100037,2025-12-01,2,1,4,0
HCP100037,2026-01-01,0,1,0,0
HCP100037,2026-02-01,0,2,0,0
HCP100037,2026-03-01,1,2,2,0
HCP100037,2026-04-01,1,1,3,0
HCP100037,2026-05-01,0,2,0,0
HCP100037,2026-06-01,0,3,0,0
HCP100037,2026-07-01,0,1,0,0
HCP100037,2026-08-01,0,2,0,0
HCP100038,2024-01-01,0,0,0,0
HCP100038,2024-02-01,0,2,0,0
HCP100038,2024-03-01,0,3,0,0
HCP100038,2024-04-01,0,3,0,0
HCP100038,2024-05-01,0,2,0,0
HCP100038,2024-06-01,0,2,0,1
HCP100038,2024-07-01,0,2,0,0
HCP100038,2024-08-01,1,1,5,0
HCP100038,2024-09-01,0,1,0,0
HCP100038,2024-10-01,0,1,0,0
HCP100038,2024-11-01,0,3,0,1
HCP100038,2024-12-01,0,3,0,0
HCP100038,2025-01-01,0,3,0,1
HCP100038,2025-02-01,0,1,0,1
HCP100038,2025-03-01,0,1,0,0
HCP100038,2025-04-01,0,0,0,0
HCP100038,2025-05-01,0,1,0,0
HCP100038,2025-06-01,0,1,0,0
HCP100038,2025-07-01,0,1,0,0
HCP100038,2025-08-01,0,1,0,0
HCP100038,2025-09-01,0,2,0,0
HCP100038,2025-10-01,0,4,0,0
HCP100038,2025-11-01,0,3,0,0
HCP100038,2025-12-01,0,3,0,0
HCP100038,2026-01-01,0,1,0,0
HCP100038,2026-02-01,0,0,0,0
HCP100038,2026-03-01,0,0,0,0
HCP100038,2026-04-01,1,1,4,0
HCP100038,2026-05-01,0,0,0,0
HCP100038,2026-06-01,0,2,0,0
HCP100038,2026-07-01,0,0,0,0
HCP100038,2026-08-01,0,1,0,0
HCP100039,2024-01-01,3,7,5,1
HCP100039,2024-02-01,3,6,10,0
HCP100039,2024-03-01,1,7,3,0
HCP100039,2024-04-01,2,5,3,0
HCP100039,2024-05-01,4,6,6,1
HCP100039,2024-06-01,4,2,9,0
HCP100039,2024-07-01,1,3,5,0
HCP100039,2024-08-01,3,2,4,1
HCP100039,2024-09-01,3,8,4,0
HCP100039,2024-10-01,4,3,11,1
HCP100039,2024-11-01,0,2,0,0
HCP100039,2024-12-01,2,10,5,0
HCP100039,2025-01-01,5,3,10,1
HCP100039,2025-02-01,3,4,4,0
HCP100039,2025-03-01,4,8,6,0
HCP100039,2025-04-01,3,4,9,0
HCP100039,2025-05-01,3,7,3,2
HCP100039,2025-06-01,2,8,2,1
HCP100039,2025-07-01,3,7,5,0
HCP100039,2025-08-01,1,3,2,2
HCP100039,2025-09-01,2,2,2,0
HCP100039,2025-10-01,5,5,9,1
HCP100039,2025-11-01,2,6,3,1
HCP100039,2025-12-01,3,8,2,1
HCP100039,2026-01-01,3,8,3,0
HCP100039,2026-02-01,4,9,8,2
HCP100039,2026-03-01,5,7,5,0
HCP100039,2026-04-01,5,5,8,0
HCP100039,2026-05-01,2,3,2,0
HCP100039,2026-06-01,2,1,2,0
HCP100039,2026-07-01,4,10,5,0
HCP100039,2026-08-01,3,9,4,0
HCP100040,2024-01-01,1,0,4,0
HCP100040,2024-02-01,1,4,2,0
HCP100040,2024-03-01,0,2,0,0
HCP100040,2024-04-01,1,2,4,1
HCP100040,2024-05-01,2,2,5,0
HCP100040,2024-06-01,1,2,3,0
HCP100040,2024-07-01,0,2,0,0
HCP100040,2024-08-01,1,5,3,2
HCP100040,2024-09-01,2,3,4,0
HCP100040,2024-10-01,3,4,11,0
HCP100040,2024-11-01,2,4,6,0
HCP100040,2024-12-01,1,7,3,1
HCP100040,2025-01-01,1,6,4,0
HCP100040,2025-02-01,1,3,4,0
HCP100040,2025-03-01,2,3,3,1
HCP100040,2025-04-01,3,2,5,0
HCP100040,2025-05-01,3,5,5,0
HCP100040,2025-06-01,3,0,3,0
HCP100040,2025-07-01,1,0,1,0
HCP100040,2025-08-01,0,6,0,1
HCP100040,2025-09-01,0,2,0,1
HCP100040,2025-10-01,2,1,4,0
HCP100040,2025-11-01,2,1,6,3
HCP100040,2025-12-01,1,4,4,1
HCP100040,2026-01-01,3,3,5,0
HCP100040,2026-02-01,4,3,9,1
HCP100040,2026-03-01,2,5,7,0
HCP100040,2026-04-01,3,4,4,0
HCP100040,2026-05-01,1,3,5,1
HCP100040,2026-06-01,1,1,1,1
HCP100040,2026-07-01,3,5,9,0
HCP100040,2026-08-01,2,6,5,0
HCP100041,2024-01-01,0,3,0,0
HCP100041,2024-02-01,0,3,0,1
HCP100041,2024-03-01,0,6,0,1
HCP100041,2024-04-01,1,5,2,0
HCP100041,2024-05-01,1,2,4,1
HCP100041,2024-06-01,0,4,0,2
HCP100041,2024-07-01,0,3,0,0
HCP100041,2024-08-01,0,5,0,0
HCP100041,2024-09-01,0,5,0,1
HCP100041,2024-10-01,2,4,3,0
HCP100041,2024-11-01,0,1,0,0
HCP100041,2024-12-01,2,2,5,3
HCP100041,2025-01-01,1,3,0,0
HCP100041,2025-02-01,0,5,0,0
HCP100041,2025-03-01,1,1,3,1
HCP100041,2025-04-01,0,6,0,0
HCP100041,2025-05-01,0,3,0,0
HCP100041,2025-06-01,1,3,2,1
HCP100041,2025-07-01,1,3,0,0
HCP100041,2025-08-01,0,6,0,0
HCP100041,2025-09-01,0,4,0,3
HCP100041,2025-10-01,0,5,0,1
HCP100041,2025-11-01,1,3,0,1
HCP100041,2025-12-01,0,5,0,0
HCP100041,2026-01-01,1,4,3,0
HCP100041,2026-02-01,2,3,2,1
HCP100041,2026-03-01,0,1,0,2
HCP100041,2026-04-01,0,4,0,0
HCP100041,2026-05-01,0,3,0,1
HCP100041,2026-06-01,0,1,0,0
HCP100041,2026-07-01,0,6,0,0
HCP100041,2026-08-01,1,4,0,0
HCP100042,2024-01-01,3,5,4,3
HCP100042,2024-02-01,2,10,4,0
HCP100042,2024-03-01,3,7,3,0
HCP100042,2024-04-01,6,7,9,0
HCP100042,2024-05-01,1,5,0,0
HCP100042,2024-06-01,2,6,4,1
HCP100042,2024-07-01,3,6,5,0
HCP100042,2024-08-01,2,7,2,0
HCP100042,2024-09-01,1,5,2,1
HCP100042,2024-10-01,3,3,7,0
HCP100042,2024-11-01,2,5,1,2
HCP100042,2024-12-01,1,6,5,0
HCP100042,2025-01-01,2,8,3,1
HCP100042,2025-02-01,2,8,4,1
HCP100042,2025-03-01,4,8,5,0
HCP100042,2025-04-01,5,8,9,0
HCP100042,2025-05-01,1,11,3,0
