hcp_id,product,n_observed,n_missing
HCP101148,NEUROVANT,31,1
HCP101149,CARDIVEX,32,0
HCP101149,ENDOSTAT,32,0
HCP101149,NEUROVANT,32,0
HCP101150,CARDIVEX,32,0
HCP101150,ENDOSTAT,30,2
HCP101150,NEUROVANT,32,0
HCP101151,CARDIVEX,25,7
HCP101151,ENDOSTAT,25,7
HCP101151,NEUROVANT,23,9
HCP101152,CARDIVEX,32,0
HCP101152,ENDOSTAT,32,0
HCP101153,CARDIVEX,31,1
HCP101153,ENDOSTAT,31,1
HCP101153,NEUROVANT,32,0
HCP101153,ONCOLERA,31,1
HCP101154,CARDIVEX,31,1
HCP101154,ENDOSTAT,31,1
HCP101155,CARDIVEX,31,1
HCP101155,ENDOSTAT,31,1
HCP101155,NEUROVANT,31,1
HCP101155,ONCOLERA,31,1
HCP101156,CARDIVEX,31,1
HCP101156,ENDOSTAT,32,0
HCP101156,NEUROVANT,31,1
HCP101157,CARDIVEX,31,1
HCP101157,ENDOSTAT,32,0
HCP101157,NEUROVANT,30,2
HCP101157,ONCOLERA,29,3
HCP101158,NEUROVANT,31,1
HCP101158,ONCOLERA,31,1
HCP101159,CARDIVEX,29,3
HCP101159,ENDOSTAT,31,1
HCP101159,NEUROVANT,30,2
HCP101160,CARDIVEX,31,1
HCP101160,ENDOSTAT,30,2
HCP101160,NEUROVANT,30,2
HCP101161,CARDIVEX,31,1
HCP101161,NEUROVANT,32,0
HCP101162,ENDOSTAT,32,0
HCP101162,ONCOLERA,31,1
HCP101163,CARDIVEX,32,0
HCP101163,ENDOSTAT,31,1
HCP101163,NEUROVANT,31,1
HCP101164,NEUROVANT,31,1
HCP101165,CARDIVEX,31,1
HCP101165,ENDOSTAT,32,0
HCP101166,CARDIVEX,31,1
HCP101166,ENDOSTAT,30,2
HCP101166,NEUROVANT,31,1
HCP101167,CARDIVEX,29,3
HCP101167,ENDOSTAT,30,2
HCP101167,NEUROVANT,32,0
HCP101168,CARDIVEX,32,0
HCP101168,ENDOSTAT,32,0
HCP101168,NEUROVANT,32,0
HCP101168,ONCOLERA,31,1
HCP101169,CARDIVEX,31,1
HCP101169,ENDOSTAT,32,0
HCP101169,NEUROVANT,32,0
HCP101170,CARDIVEX,31,1
HCP101170,ENDOSTAT,31,1
HCP101171,ENDOSTAT,32,0
HCP101171,NEUROVANT,32,0
HCP101171,ONCOLERA,29,3
HCP101172,CARDIVEX,31,1
HCP101172,ENDOSTAT,31,1
HCP101172,ONCOLERA,30,2
HCP101173,CARDIVEX,26,6
HCP101173,ENDOSTAT,28,4
HCP101173,NEUROVANT,26,6
HCP101173,ONCOLERA,28,4
HCP101174,CARDIVEX,31,1
HCP101174,ENDOSTAT,31,1
HCP101174,NEUROVANT,32,0
HCP101174,ONCOLERA,31,1
HCP101175,ENDOSTAT,31,1
HCP101175,NEUROVANT,32,0
HCP101176,CARDIVEX,31,1
HCP101176,ENDOSTAT,30,2
HCP101176,NEUROVANT,31,1
HCP101177,ENDOSTAT,32,0
HCP101177,ONCOLERA,32,0
HCP101178,CARDIVEX,32,0
HCP101178,ENDOSTAT,32,0
HCP101178,NEUROVANT,32,0
HCP101179,CARDIVEX,31,1
HCP101179,ENDOSTAT,30,2
HCP101180,CARDIVEX,31,1
HCP101180,ENDOSTAT,31,1
HCP101181,CARDIVEX,32,0
HCP101181,ENDOSTAT,30,2
HCP101182,CARDIVEX,31,1
HCP101182,ENDOSTAT,31,1
HCP101182,NEUROVANT,32,0
HCP101183,ENDOSTAT,31,1
HCP101183,ONCOLERA,31,1
HCP101184,CARDIVEX,32,0
HCP101184,ENDOSTAT,32,0
HCP101185,CARDIVEX,32,0
HCP101185,ENDOSTAT,31,1
HCP101185,NEUROVANT,31,1
HCP101185,ONCOLERA,31,1
HCP101186,CARDIVEX,30,2
HCP101186,ENDOSTAT,31,1
HCP101186,NEUROVANT,31,1
HCP101187,CARDIVEX,31,1
HCP101187,ENDOSTAT,32,0
HCP101187,NEUROVANT,31,1
HCP101188,CARDIVEX,32,0
HCP101188,ENDOSTAT,30,2
HCP101188,NEUROVANT,32,0
HCP101189,CARDIVEX,31,1
HCP101189,ENDOSTAT,31,1
HCP101189,NEUROVANT,31,1
HCP101190,CARDIVEX,26,6
HCP101190,ENDOSTAT,27,5
HCP101190,ONCOLERA,27,5
HCP101191,CARDIVEX,30,2
HCP101191,ENDOSTAT,30,2
HCP101192,ENDOSTAT,29,3
HCP101192,NEUROVANT,31,1
HCP101192,ONCOLERA,31,1
HCP101193,CARDIVEX,32,0
HCP101193,ENDOSTAT,32,0
HCP101193,NEUROVANT,31,1
HCP101193,ONCOLERA,32,0
HCP101194,CARDIVEX,32,0
HCP101194,ENDOSTAT,32,0
HCP101194,NEUROVANT,31,1
HCP101195,CARDIVEX,30,2
HCP101195,ENDOSTAT,31,1
HCP101195,NEUROVANT,31,1
HCP101195,ONCOLERA,32,0
HCP101196,ENDOSTAT,32,0
HCP101196,NEUROVANT,30,2
HCP101197,ENDOSTAT,29,3
HCP101197,NEUROVANT,31,1
HCP101198,ENDOSTAT,31,1
HCP101199,CARDIVEX,30,2
HCP101199,ENDOSTAT,32,0
HCP101199,NEUROVANT,31,1
HCP101199,ONCOLERA,31,1
HCP101200,CARDIVEX,31,1
HCP101200,ENDOSTAT,31,1
HCP101200,NEUROVANT,29,3
HCP101201,CARDIVEX,30,2
HCP101201,ENDOSTAT,32,0
HCP101201,ONCOLERA,32,0
HCP101202,CARDIVEX,30,2
HCP101202,ENDOSTAT,32,0
HCP101202,NEUROVANT,32,0
HCP101202,ONCOLERA,31,1
HCP101203,CARDIVEX,31,1
HCP101203,ENDOSTAT,32,0
HCP101204,CARDIVEX,31,1
HCP101204,ENDOSTAT,32,0
HCP101204,NEUROVANT,32,0
HCP101204,ONCOLERA,32,0
HCP101205,CARDIVEX,31,1
HCP101205,ENDOSTAT,31,1
HCP101205,NEUROVANT,32,0
HCP101206,CARDIVEX,31,1
HCP101206,ENDOSTAT,32,0
HCP101206,ONCOLERA,30,2
HCP101207,ENDOSTAT,32,0
HCP101207,NEUROVANT,31,1
HCP101208,CARDIVEX,31,1
HCP101208,ENDOSTAT,32,0
HCP101208,ONCOLERA,32,0
HCP101209,CARDIVEX,25,7
HCP101209,NEUROVANT,24,8
HCP101209,ONCOLERA,26,6
HCP101210,CARDIVEX,31,1
HCP101211,ENDOSTAT,32,0
HCP101211,NEUROVANT,32,0
HCP101211,ONCOLERA,31,1
HCP101212,NEUROVANT,31,1
HCP101212,ONCOLERA,31,1
HCP101213,ENDOSTAT,32,0
HCP101213,NEUROVANT,32,0
HCP101213,ONCOLERA,28,4
HCP101214,CARDIVEX,31,1
HCP101214,ENDOSTAT,31,1
HCP101215,CARDIVEX,31,1
HCP101215,ENDOSTAT,31,1
HCP101216,ENDOSTAT,32,0
HCP101216,NEUROVANT,31,1
HCP101216,ONCOLERA,32,0
HCP101217,CARDIVEX,30,2
HCP101217,ENDOSTAT,32,0
HCP101217,NEUROVANT,32,0
HCP101218,CARDIVEX,30,2
HCP101218,ENDOSTAT,30,2
HCP101218,NEUROVANT,31,1
HCP101218,ONCOLERA,29,3
HCP101219,CARDIVEX,32,0
HCP101220,CARDIVEX,31,1
HCP101220,ENDOSTAT,30,2
HCP101220,NEUROVANT,32,0
HCP101221,NEUROVANT,32,0
HCP101221,ONCOLERA,32,0
HCP101222,CARDIVEX,31,1
HCP101222,ENDOSTAT,31,1
HCP101222,NEUROVANT,30,2
HCP101222,ONCOLERA,31,1
HCP101223,CARDIVEX,32,0
HCP101223,ENDOSTAT,31,1
HCP101223,NEUROVANT,30,2
HCP101224,NEUROVANT,30,2
HCP101224,ONCOLERA,32,0
HCP101225,NEUROVANT,31,1
HCP101226,CARDIVEX,32,0
HCP101226,ENDOSTAT,28,4
HCP101226,ONCOLERA,32,0
HCP101227,NEUROVANT,30,2
HCP101227,ONCOLERA,31,1
HCP101228,CARDIVEX,28,4
HCP101228,ENDOSTAT,26,6
HCP101228,NEUROVANT,28,4
HCP101228,ONCOLERA,27,5
HCP101229,CARDIVEX,31,1
HCP101229,ENDOSTAT,32,0
HCP101229,NEUROVANT,30,2
HCP101229,ONCOLERA,32,0
HCP101230,CARDIVEX,32,0
HCP101230,ENDOSTAT,31,1
HCP101230,NEUROVANT,32,0
HCP101231,CARDIVEX,32,0
HCP101232,NEUROVANT,32,0
HCP101233,CARDIVEX,32,0
HCP101233,ONCOLERA,31,1
HCP101234,CARDIVEX,29,3
HCP101234,ENDOSTAT,31,1
HCP101234,NEUROVANT,31,1
HCP101235,CARDIVEX,31,1
HCP101235,ENDOSTAT,31,1
HCP101236,CARDIVEX,32,0
HCP101236,ENDOSTAT,30,2
HCP101237,CARDIVEX,32,0
HCP101237,ENDOSTAT,31,1
HCP101237,NEUROVANT,31,1
HCP101238,CARDIVEX,32,0
HCP101238,ENDOSTAT,31,1
HCP101238,NEUROVANT,32,0
HCP101239,CARDIVEX,28,4
HCP101239,ENDOSTAT,31,1
HCP101240,CARDIVEX,32,0
HCP101240,ENDOSTAT,30,2
HCP101240,NEUROVANT,32,0
HCP101240,ONCOLERA,32,0
HCP101241,CARDIVEX,32,0
HCP101241,ENDOSTAT,32,0
HCP101242,CARDIVEX,31,1
HCP101242,ENDOSTAT,31,1
HCP101242,NEUROVANT,32,0
HCP101243,ONCOLERA,31,1
HCP101244,ENDOSTAT,30,2
HCP101245,ONCOLERA,30,2
HCP101246,CARDIVEX,31,1
HCP101246,ENDOSTAT,32,0
HCP101246,NEUROVANT,32,0
HCP101247,ENDOSTAT,32,0
HCP101247,NEUROVANT,31,1
HCP101247,ONCOLERA,32,0
HCP101248,CARDIVEX,30,2
HCP101248,ENDOSTAT,32,0
HCP101248,NEUROVANT,31,1
HCP101249,ENDOSTAT,32,0
HCP101249,NEUROVANT,31,1
HCP101249,ONCOLERA,31,1
HCP101250,ENDOSTAT,32,0
HCP101250,ONCOLERA,30,2
HCP101251,CARDIVEX,32,0
HCP101251,ENDOSTAT,32,0
HCP101251,NEUROVANT,31,1
HCP101252,CARDIVEX,31,1
HCP101252,ENDOSTAT,31,1
HCP101252,ONCOLERA,32,0
HCP101253,CARDIVEX,30,2
HCP101253,ENDOSTAT,32,0
HCP101253,NEUROVANT,32,0
HCP101254,ENDOSTAT,31,1
HCP101254,NEUROVANT,30,2
HCP101254,ONCOLERA,31,1
HCP101255,CARDIVEX,30,2
HCP101255,ENDOSTAT,31,1
HCP101255,NEUROVANT,30,2
HCP101256,CARDIVEX,30,2
HCP101256,ENDOSTAT,31,1
HCP101256,NEUROVANT,32,0
HCP101256,ONCOLERA,31,1
HCP101257,CARDIVEX,31,1
HCP101257,ENDOSTAT,31,1
HCP101258,ENDOSTAT,32,0
HCP101259,CARDIVEX,31,1
HCP101259,ENDOSTAT,32,0
HCP101259,NEUROVANT,32,0
HCP101260,ENDOSTAT,32,0
HCP101260,NEUROVANT,32,0
HCP101261,CARDIVEX,32,0
HCP101261,ENDOSTAT,31,1
HCP101261,NEUROVANT,32,0
HCP101262,CARDIVEX,30,2
HCP101262,ENDOSTAT,31,1
HCP101262,NEUROVANT,32,0
HCP101263,ENDOSTAT,32,0
HCP101264,NEUROVANT,32,0
HCP101264,ONCOLERA,29,3
HCP101265,ONCOLERA,32,0
HCP101266,CARDIVEX,32,0
HCP101266,ENDOSTAT,31,1
HCP101267,CARDIVEX,32,0
HCP101267,ENDOSTAT,31,1
HCP101267,NEUROVANT,32,0
HCP101267,ONCOLERA,32,0
HCP101268,CARDIVEX,32,0
HCP101268,ENDOSTAT,32,0
HCP101268,NEUROVANT,31,1
HCP101268,ONCOLERA,32,0
HCP101269,ENDOSTAT,24,8
HCP101269,NEUROVANT,25,7
HCP101270,CARDIVEX,32,0
HCP101270,ENDOSTAT,30,2
HCP101270,NEUROVANT,32,0
HCP101271,CARDIVEX,32,0
HCP101271,ENDOSTAT,30,2
HCP101271,NEUROVANT,31,1
HCP101271,ONCOLERA,31,1
HCP101272,CARDIVEX,32,0
HCP101272,ENDOSTAT,32,0
HCP101273,CARDIVEX,29,3
HCP101273,ENDOSTAT,32,0
HCP101274,CARDIVEX,30,2
HCP101274,ENDOSTAT,32,0
HCP101275,CARDIVEX,32,0
HCP101275,ENDOSTAT,32,0
HCP101275,NEUROVANT,32,0
HCP101276,CARDIVEX,31,1
HCP101276,ENDOSTAT,29,3
HCP101276,NEUROVANT,32,0
HCP101277,CARDIVEX,32,0
HCP101277,ENDOSTAT,32,0
HCP101277,NEUROVANT,31,1
HCP101278,CARDIVEX,32,0
HCP101278,ENDOSTAT,32,0
HCP101278,NEUROVANT,29,3
HCP101279,ENDOSTAT,31,1
HCP101279,NEUROVANT,32,0
HCP101279,ONCOLERA,32,0
HCP101280,CARDIVEX,32,0
HCP101280,NEUROVANT,31,1
HCP101280,ONCOLERA,32,0
HCP101281,CARDIVEX,32,0
HCP101281,ENDOSTAT,31,1
HCP101281,NEUROVANT,30,2
HCP101282,ONCOLERA,32,0
HCP101283,CARDIVEX,31,1
HCP101283,ENDOSTAT,30,2
HCP101283,NEUROVANT,32,0
HCP101283,ONCOLERA,32,0
HCP101284,CARDIVEX,31,1
HCP101285,CARDIVEX,30,2
HCP101285,ENDOSTAT,32,0
HCP101285,NEUROVANT,32,0
HCP101286,ENDOSTAT,31,1
HCP101286,NEUROVANT,32,0
HCP101287,CARDIVEX,31,1
HCP101287,ENDOSTAT,31,1
HCP101287,ONCOLERA,32,0
HCP101288,CARDIVEX,32,0
HCP101288,ENDOSTAT,31,1
HCP101288,NEUROVANT,32,0
HCP101289,CARDIVEX,31,1
HCP101289,ONCOLERA,31,1
HCP101290,CARDIVEX,22,10
HCP101290,ENDOSTAT,22,10
HCP101290,NEUROVANT,22,10
HCP101291,CARDIVEX,30,2
HCP101291,ENDOSTAT,30,2
HCP101291,NEUROVANT,31,1
HCP101292,ONCOLERA,30,2
HCP101293,CARDIVEX,31,1
HCP101293,ONCOLERA,32,0
HCP101294,ENDOSTAT,32,0
HCP101294,ONCOLERA,32,0
HCP101295,ONCOLERA,32,0
HCP101296,CARDIVEX,30,2
HCP101296,ENDOSTAT,30,2
HCP101296,NEUROVANT,31,1
HCP101296,ONCOLERA,30,2
HCP101297,CARDIVEX,32,0
HCP101297,ENDOSTAT,31,1
HCP101297,NEUROVANT,30,2
HCP101298,CARDIVEX,32,0
HCP101298,ENDOSTAT,31,1
HCP101299,CARDIVEX,31,1
HCP101299,ENDOSTAT,32,0
HCP101300,CARDIVEX,31,1
HCP101300,ENDOSTAT,31,1
HCP101300,NEUROVANT,31,1
HCP101300,ONCOLERA,32,0
HCP101301,CARDIVEX,32,0
HCP101301,ENDOSTAT,32,0
HCP101301,NEUROVANT,31,1
HCP101302,CARDIVEX,32,0
HCP101302,ENDOSTAT,29,3
HCP101303,CARDIVEX,31,1
HCP101303,ENDOSTAT,32,0
HCP101303,NEUROVANT,32,0
HCP101304,CARDIVEX,32,0
HCP101304,ENDOSTAT,30,2
HCP101304,NEUROVANT,31,1
HCP101305,CARDIVEX,31,1
HCP101305,ENDOSTAT,31,1
HCP101305,NEUROVANT,29,3
HCP101305,ONCOLERA,32,0
HCP101306,ONCOLERA,31,1
HCP101307,ENDOSTAT,31,1
HCP101307,NEUROVANT,32,0
HCP101307,ONCOLERA,31,1
HCP101308,CARDIVEX,30,2
HCP101308,NEUROVANT,32,0
HCP101309,CARDIVEX,32,0
HCP101310,CARDIVEX,32,0
HCP101310,ENDOSTAT,30,2
HCP101310,NEUROVANT,30,2
HCP101311,CARDIVEX,30,2
HCP101311,ENDOSTAT,32,0
HCP101311,NEUROVANT,29,3
HCP101312,CARDIVEX,32,0
HCP101312,ENDOSTAT,31,1
HCP101312,ONCOLERA,32,0
HCP101313,ENDOSTAT,32,0
HCP101313,NEUROVANT,32,0
HCP101313,ONCOLERA,32,0
HCP101314,ENDOSTAT,25,7
HCP101314,NEUROVANT,26,6
HCP101314,ONCOLERA,26,6
HCP101315,CARDIVEX,32,0
HCP101315,ENDOSTAT,32,0
HCP101315,NEUROVANT,32,0
HCP101315,ONCOLERA,31,1
HCP101316,CARDIVEX,31,1
HCP101316,ENDOSTAT,31,1
HCP101316,NEUROVANT,32,0
HCP101316,ONCOLERA,32,0
HCP101317,CARDIVEX,32,0
HCP101317,ENDOSTAT,32,0
HCP101317,NEUROVANT,31,1
HCP101317,ONCOLERA,32,0
HCP101318,CARDIVEX,31,1
HCP101318,ENDOSTAT,32,0
HCP101318,ONCOLERA,32,0
HCP101319,CARDIVEX,29,3
HCP101319,ENDOSTAT,31,1
HCP101319,NEUROVANT,32,0
HCP101319,ONCOLERA,32,0
HCP101320,CARDIVEX,31,1
HCP101320,ENDOSTAT,31,1
HCP101320,NEUROVANT,31,1
HCP101320,ONCOLERA,32,0
HCP101321,CARDIVEX,32,0
HCP101321,ENDOSTAT,31,1
HCP101321,NEUROVANT,31,1
HCP101321,ONCOLERA,32,0
HCP101322,CARDIVEX,30,2
HCP101322,ENDOSTAT,31,1
HCP101322,ONCOLERA,32,0
HCP101323,NEUROVANT,32,0
HCP101323,ONCOLERA,31,1
HCP101324,CARDIVEX,31,1
HCP101324,ENDOSTAT,32,0
HCP101324,NEUROVANT,32,0
HCP101325,CARDIVEX,32,0
HCP101325,NEUROVANT,32,0
HCP101326,CARDIVEX,32,0
HCP101326,ENDOSTAT,30,2
HCP101326,NEUROVANT,32,0
HCP101327,CARDIVEX,31,1
HCP101327,ENDOSTAT,32,0
HCP101327,NEUROVANT,32,0
HCP101327,ONCOLERA,32,0
HCP101328,CARDIVEX,31,1
HCP101328,ENDOSTAT,31,1
HCP101328,NEUROVANT,32,0
HCP101329,CARDIVEX,31,1
HCP101329,ENDOSTAT,32,0
HCP101329,NEUROVANT,31,1
HCP101330,CARDIVEX,32,0
HCP101330,ENDOSTAT,32,0
HCP101330,NEUROVANT,32,0
HCP101330,ONCOLERA,32,0
HCP101331,CARDIVEX,31,1
HCP101331,ENDOSTAT,32,0
HCP101331,NEUROVANT,32,0
HCP101331,ONCOLERA,30,2
HCP101332,CARDIVEX,31,1
HCP101332,ENDOSTAT,30,2
HCP101333,CARDIVEX,31,1
HCP101333,ENDOSTAT,31,1
HCP101334,CARDIVEX,32,0
HCP101334,ENDOSTAT,32,0
HCP101334,ONCOLERA,30,2
HCP101335,NEUROVANT,31,1
HCP101336,ONCOLERA,32,0
HCP101337,ENDOSTAT,31,1
HCP101337,ONCOLERA,32,0
HCP101338,CARDIVEX,27,5
HCP101338,ENDOSTAT,27,5
HCP101338,NEUROVANT,26,6
HCP101338,ONCOLERA,26,6
HCP101339,CARDIVEX,31,1
HCP101339,ENDOSTAT,32,0
HCP101340,CARDIVEX,30,2
HCP101340,ENDOSTAT,31,1
HCP101340,NEUROVANT,31,1
HCP101340,ONCOLERA,32,0
HCP101341,CARDIVEX,31,1
HCP101341,ENDOSTAT,32,0
HCP101342,CARDIVEX,31,1
HCP101342,ENDOSTAT,32,0
HCP101342,NEUROVANT,30,2
HCP101343,CARDIVEX,30,2
HCP101343,ENDOSTAT,32,0
HCP101343,NEUROVANT,31,1
HCP101344,ONCOLERA,32,0
HCP101345,CARDIVEX,32,0
HCP101345,ENDOSTAT,30,2
HCP101345,ONCOLERA,32,0
HCP101346,CARDIVEX,32,0
HCP101346,ENDOSTAT,30,2
HCP101346,NEUROVANT,32,0
HCP101346,ONCOLERA,30,2
HCP101347,CARDIVEX,32,0
HCP101348,ENDOSTAT,32,0
HCP101348,NEUROVANT,32,0
HCP101348,ONCOLERA,30,2
HCP101349,CARDIVEX,32,0
HCP101349,ENDOSTAT,32,0
HCP101349,NEUROVANT,32,0
HCP101350,ENDOSTAT,32,0
HCP101351,CARDIVEX,31,1
HCP101351,ENDOSTAT,32,0
HCP101352,CARDIVEX,31,1
HCP101352,ENDOSTAT,29,3
HCP101353,ONCOLERA,32,0
HCP101354,CARDIVEX,23,9
HCP101354,ENDOSTAT,24,8
HCP101354,NEUROVANT,24,8
HCP101354,ONCOLERA,24,8
HCP101355,CARDIVEX,32,0
HCP101355,ONCOLERA,31,1
HCP101356,CARDIVEX,32,0
HCP101356,NEUROVANT,30,2
HCP101356,ONCOLERA,32,0
HCP101357,ENDOSTAT,32,0
HCP101357,NEUROVANT,32,0
HCP101357,ONCOLERA,32,0
HCP101358,CARDIVEX,31,1
HCP101358,ENDOSTAT,30,2
HCP101358,NEUROVANT,30,2
HCP101359,CARDIVEX,32,0
HCP101359,ENDOSTAT,31,1
HCP101359,NEUROVANT,32,0
HCP101360,CARDIVEX,30,2
HCP101360,ENDOSTAT,31,1
HCP101361,CARDIVEX,32,0
HCP101361,ENDOSTAT,32,0
HCP101361,NEUROVANT,32,0
HCP101362,ONCOLERA,30,2
HCP101363,CARDIVEX,31,1
HCP101363,ENDOSTAT,30,2
HCP101363,ONCOLERA,29,3
HCP101364,CARDIVEX,32,0
HCP101364,ENDOSTAT,31,1
HCP101364,NEUROVANT,30,2
HCP101364,ONCOLERA,30,2
HCP101365,CARDIVEX,31,1
HCP101365,ENDOSTAT,31,1
HCP101365,NEUROVANT,31,1
HCP101366,CARDIVEX,31,1
HCP101366,ENDOSTAT,31,1
HCP101367,CARDIVEX,28,4
HCP101367,ENDOSTAT,32,0
HCP101367,NEUROVANT,30,2
HCP101368,ENDOSTAT,32,0
HCP101368,NEUROVANT,31,1
HCP101368,ONCOLERA,30,2
HCP101369,CARDIVEX,31,1
HCP101369,ENDOSTAT,31,1
HCP101369,NEUROVANT,31,1
HCP101369,ONCOLERA,31,1
HCP101370,CARDIVEX,31,1
HCP101370,ENDOSTAT,32,0
HCP101371,ENDOSTAT,31,1
HCP101371,NEUROVANT,31,1
HCP101372,CARDIVEX,32,0
HCP101372,ENDOSTAT,31,1
HCP101372,NEUROVANT,32,0
HCP101372,ONCOLERA,32,0
HCP101373,ENDOSTAT,30,2
HCP101373,NEUROVANT,30,2
HCP101373,ONCOLERA,30,2
HCP101374,CARDIVEX,30,2
HCP101374,ENDOSTAT,32,0
HCP101374,NEUROVANT,31,1
HCP101375,CARDIVEX,31,1
HCP101375,ENDOSTAT,32,0
HCP101376,CARDIVEX,32,0
HCP101376,ENDOSTAT,32,0
HCP101376,NEUROVANT,31,1
HCP101376,ONCOLERA,31,1
HCP101377,CARDIVEX,31,1
HCP101377,ENDOSTAT,31,1
HCP101377,NEUROVANT,31,1
HCP101378,CARDIVEX,32,0
HCP101378,ENDOSTAT,31,1
HCP101378,NEUROVANT,31,1
HCP101379,CARDIVEX,31,1
HCP101379,NEUROVANT,29,3
HCP101379,ONCOLERA,30,2
HCP101380,CARDIVEX,31,1
HCP101380,ENDOSTAT,32,0
HCP101381,NEUROVANT,30,2
HCP101382,CARDIVEX,31,1
HCP101382,ENDOSTAT,32,0
HCP101383,CARDIVEX,32,0
HCP101383,ENDOSTAT,32,0
HCP101383,ONCOLERA,32,0
HCP101384,CARDIVEX,30,2
HCP101384,ENDOSTAT,30,2
HCP101384,NEUROVANT,30,2
HCP101385,ENDOSTAT,29,3
HCP101385,ONCOLERA,32,0
HCP101386,CARDIVEX,32,0
HCP101386,NEUROVANT,32,0
HCP101386,ONCOLERA,32,0
HCP101387,NEUROVANT,25,7
HCP101388,CARDIVEX,30,2
HCP101388,ENDOSTAT,32,0
HCP101388,NEUROVANT,31,1
HCP101389,CARDIVEX,32,0
HCP101389,ENDOSTAT,31,1
HCP101389,NEUROVANT,32,0
HCP101390,CARDIVEX,30,2
HCP101390,NEUROVANT,30,2
HCP101391,CARDIVEX,29,3
HCP101391,NEUROVANT,32,0
HCP101391,ONCOLERA,31,1
HCP101392,CARDIVEX,30,2
HCP101392,ENDOSTAT,30,2
HCP101392,NEUROVANT,31,1
HCP101392,ONCOLERA,30,2
HCP101393,ENDOSTAT,31,1
HCP101393,ONCOLERA,32,0
HCP101394,CARDIVEX,32,0
HCP101394,NEUROVANT,30,2
HCP101394,ONCOLERA,32,0
HCP101395,CARDIVEX,32,0
HCP101395,ENDOSTAT,30,2
HCP101395,NEUROVANT,31,1
HCP101396,CARDIVEX,30,2
HCP101396,ENDOSTAT,30,2
HCP101396,NEUROVANT,32,0
HCP101396,ONCOLERA,32,0
HCP101397,CARDIVEX,31,1
HCP101397,ENDOSTAT,30,2
HCP101398,CARDIVEX,32,0
HCP101398,NEUROVANT,31,1
HCP101399,CARDIVEX,32,0
HCP101399,ENDOSTAT,32,0
HCP101399,NEUROVANT,32,0
HCP101400,CARDIVEX,32,0
HCP101400,ENDOSTAT,31,1
HCP101400,NEUROVANT,32,0
HCP101401,CARDIVEX,30,2
HCP101401,ENDOSTAT,31,1
HCP101401,ONCOLERA,32,0
HCP101402,ENDOSTAT,30,2
HCP101402,NEUROVANT,31,1
HCP101403,CARDIVEX,32,0
HCP101403,ENDOSTAT,30,2
HCP101403,NEUROVANT,30,2
HCP101403,ONCOLERA,32,0
HCP101404,ENDOSTAT,32,0
HCP101404,NEUROVANT,32,0
HCP101404,ONCOLERA,31,1
HCP101405,CARDIVEX,32,0
HCP101405,ENDOSTAT,30,2
HCP101406,ENDOSTAT,30,2
HCP101406,ONCOLERA,31,1
HCP101407,ENDOSTAT,31,1
HCP101407,NEUROVANT,31,1
HCP101408,CARDIVEX,30,2
HCP101408,ENDOSTAT,32,0
HCP101408,NEUROVANT,31,1
HCP101409,ENDOSTAT,32,0
HCP101409,ONCOLERA,32,0
HCP101410,CARDIVEX,31,1
HCP101410,ENDOSTAT,31,1
HCP101410,NEUROVANT,32,0
HCP101411,NEUROVANT,32,0
HCP101411,ONCOLERA,31,1
HCP101412,ENDOSTAT,31,1
HCP101412,NEUROVANT,31,1
HCP101412,ONCOLERA,32,0
HCP101413,ENDOSTAT,32,0
HCP101413,ONCOLERA,31,1
HCP101414,CARDIVEX,30,2
HCP101414,ENDOSTAT,31,1
HCP101414,NEUROVANT,30,2
HCP101415,ONCOLERA,32,0
HCP101416,CARDIVEX,28,4
HCP101416,ENDOSTAT,28,4
HCP101416,NEUROVANT,28,4
HCP101417,CARDIVEX,32,0
HCP101417,ENDOSTAT,31,1
HCP101417,NEUROVANT,32,0
HCP101417,ONCOLERA,31,1
HCP101418,NEUROVANT,29,3
HCP101418,ONCOLERA,31,1
HCP101419,CARDIVEX,32,0
HCP101419,ENDOSTAT,32,0
HCP101420,CARDIVEX,31,1
HCP101420,ENDOSTAT,32,0
HCP101420,NEUROVANT,31,1
HCP101420,ONCOLERA,31,1
HCP101421,CARDIVEX,32,0
HCP101421,ENDOSTAT,32,0
HCP101421,NEUROVANT,32,0
HCP101421,ONCOLERA,30,2
HCP101422,CARDIVEX,30,2
HCP101422,ENDOSTAT,32,0
HCP101422,NEUROVANT,32,0
HCP101422,ONCOLERA,32,0
HCP101423,CARDIVEX,31,1
HCP101423,ENDOSTAT,31,1
HCP101424,NEUROVANT,31,1
HCP101425,ENDOSTAT,31,1
HCP101425,NEUROVANT,30,2
HCP101426,ENDOSTAT,31,1
HCP101426,NEUROVANT,32,0
HCP101426,ONCOLERA,31,1
HCP101427,NEUROVANT,32,0
HCP101427,ONCOLERA,32,0
HCP101428,CARDIVEX,31,1
HCP101428,ENDOSTAT,32,0
HCP101428,NEUROVANT,31,1
HCP101429,ENDOSTAT,31,1
HCP101429,NEUROVANT,30,2
HCP101429,ONCOLERA,31,1
HCP101430,CARDIVEX,30,2
HCP101430,ENDOSTAT,32,0
HCP101430,NEUROVANT,32,0
HCP101430,ONCOLERA,31,1
HCP101431,NEUROVANT,31,1
HCP101432,CARDIVEX,31,1
HCP101432,ENDOSTAT,29,3
HCP101432,NEUROVANT,32,0
HCP101433,CARDIVEX,30,2
HCP101433,ENDOSTAT,32,0
HCP101433,NEUROVANT,31,1
