master_hcp_id,event_id,event_date,group,exclusion_reason,contaminated
HCP102357,EV2005,2024-09-07,control_candidate,,False
HCP100821,EV2005,2024-09-07,control_candidate,,False
HCP102110,EV2005,2024-09-07,treatment,,False
HCP100803,EV2005,2024-09-07,control_candidate,,False
HCP101049,EV2005,2024-09-07,control_candidate,,False
HCP101395,EV2005,2024-09-07,control_candidate,,False
HCP100415,EV2005,2024-09-07,control_candidate,,False
HCP102253,EV2005,2024-09-07,control_candidate,,False
HCP102048,EV2005,2024-09-07,treatment,,False
HCP100632,EV2005,2024-09-07,control_candidate,,False
HCP101583,EV2005,2024-09-07,control_candidate,,False
HCP101829,EV2005,2024-09-07,control_candidate,,False
HCP101830,EV2005,2024-09-07,excluded,insufficient_pre_event_rx_history,False
HCP101199,EV2005,2024-09-07,control_candidate,,False
HCP100222,EV2005,2024-09-07,excluded,insufficient_pre_event_rx_history,False
HCP101454,EV2005,2024-09-07,excluded,contaminated_overlapping_exposure,True
HCP102222,EV2005,2024-09-07,control_candidate,,False
HCP102158,EV2005,2024-09-07,control_candidate,,False
HCP102458,EV2005,2024-09-07,control_candidate,,False
HCP100621,EV2005,2024-09-07,excluded,contaminated_overlapping_exposure,True
HCP100156,EV2005,2024-09-07,control_candidate,,False
HCP101692,EV2005,2024-09-07,treatment,,False
HCP102100,EV2005,2024-09-07,control_candidate,,False
HCP100992,EV2005,2024-09-07,treatment,,False
HCP101264,EV2005,2024-09-07,control_candidate,,False
HCP100454,EV2005,2024-09-07,excluded,insufficient_pre_event_rx_history,False
HCP101420,EV2005,2024-09-07,treatment,,False
HCP100916,EV2005,2024-09-07,excluded,insufficient_pre_event_rx_history,False
HCP100529,EV2005,2024-09-07,control_candidate,,False
HCP100488,EV2005,2024-09-07,control_candidate,,False
HCP101464,EV2005,2024-09-07,treatment,,False
HCP100565,EV2005,2024-09-07,control_candidate,,False
HCP102192,EV2005,2024-09-07,control_candidate,,False
HCP101517,EV2005,2024-09-07,control_candidate,,False
HCP101581,EV2005,2024-09-07,treatment,,False
HCP100328,EV2005,2024-09-07,control_candidate,,False
HCP100407,EV2005,2024-09-07,control_candidate,,False
HCP100519,EV2005,2024-09-07,excluded,contaminated_overlapping_exposure,True
HCP101220,EV2005,2024-09-07,control_candidate,,False
HCP100160,EV2005,2024-09-07,control_candidate,,False
HCP102374,EV2005,2024-09-07,control_candidate,,False
HCP100031,EV2005,2024-09-07,excluded,insufficient_pre_event_rx_history,False
HCP101515,EV2005,2024-09-07,control_candidate,,False
HCP100530,EV2005,2024-09-07,control_candidate,,False
HCP100939,EV2005,2024-09-07,control_candidate,,False
HCP101151,EV2005,2024-09-07,excluded,insufficient_pre_event_rx_history,False
HCP101090,EV2005,2024-09-07,control_candidate,,False
HCP102171,EV2005,2024-09-07,control_candidate,,False
HCP100086,EV2005,2024-09-07,control_candidate,,False
HCP100605,EV2005,2024-09-07,control_candidate,,False
HCP102456,EV2005,2024-09-07,treatment,,False
HCP101708,EV2005,2024-09-07,excluded,contaminated_overlapping_exposure,True
HCP102448,EV2005,2024-09-07,control_candidate,,False
HCP100048,EV2005,2024-09-07,control_candidate,,False
HCP101238,EV2005,2024-09-07,control_candidate,,False
HCP101048,EV2005,2024-09-07,control_candidate,,False
HCP101216,EV2005,2024-09-07,control_candidate,,False
HCP102385,EV2005,2024-09-07,control_candidate,,False
HCP102489,EV2005,2024-09-07,control_candidate,,False
HCP101532,EV2005,2024-09-07,treatment,,False
HCP101014,EV2005,2024-09-07,control_candidate,,False
HCP102433,EV2005,2024-09-07,control_candidate,,False
HCP101469,EV2005,2024-09-07,control_candidate,,False
HCP101890,EV2005,2024-09-07,control_candidate,,False
HCP100551,EV2005,2024-09-07,control_candidate,,False
HCP102250,EV2005,2024-09-07,control_candidate,,False
HCP100378,EV2005,2024-09-07,control_candidate,,False
HCP101887,EV2005,2024-09-07,treatment,,False
HCP100495,EV2005,2024-09-07,control_candidate,,False
HCP101964,EV2005,2024-09-07,control_candidate,,False
HCP100502,EV2005,2024-09-07,control_candidate,,False
HCP101768,EV2005,2024-09-07,treatment,,False
HCP100574,EV2005,2024-09-07,treatment,,False
HCP101267,EV2005,2024-09-07,control_candidate,,False
HCP101321,EV2005,2024-09-07,treatment,,False
HCP100721,EV2005,2024-09-07,treatment,,False
HCP102176,EV2005,2024-09-07,treatment,,False
HCP102002,EV2005,2024-09-07,treatment,,False
HCP100900,EV2005,2024-09-07,control_candidate,,False
HCP100986,EV2005,2024-09-07,treatment,,False
HCP102259,EV2005,2024-09-07,control_candidate,,False
HCP100601,EV2006,2024-09-09,excluded,contaminated_overlapping_exposure,True
HCP100999,EV2006,2024-09-09,excluded,contaminated_overlapping_exposure,True
HCP100135,EV2006,2024-09-09,control_candidate,,False
HCP100032,EV2006,2024-09-09,treatment,,False
HCP100664,EV2006,2024-09-09,treatment,,False
HCP100343,EV2006,2024-09-09,control_candidate,,False
HCP100249,EV2006,2024-09-09,control_candidate,,False
HCP100922,EV2006,2024-09-09,control_candidate,,False
HCP102175,EV2006,2024-09-09,control_candidate,,False
HCP101423,EV2006,2024-09-09,control_candidate,,False
HCP100852,EV2006,2024-09-09,control_candidate,,False
HCP101836,EV2006,2024-09-09,control_candidate,,False
HCP100963,EV2006,2024-09-09,control_candidate,,False
HCP101394,EV2006,2024-09-09,control_candidate,,False
HCP100293,EV2006,2024-09-09,control_candidate,,False
HCP100196,EV2006,2024-09-09,treatment,,False
HCP101271,EV2006,2024-09-09,treatment,,False
HCP100133,EV2006,2024-09-09,control_candidate,,False
HCP101586,EV2006,2024-09-09,treatment,,False
HCP100126,EV2006,2024-09-09,control_candidate,,False
HCP101102,EV2006,2024-09-09,control_candidate,,False
HCP101513,EV2006,2024-09-09,control_candidate,,False
HCP100252,EV2006,2024-09-09,control_candidate,,False
HCP102304,EV2006,2024-09-09,control_candidate,,False
HCP102375,EV2006,2024-09-09,excluded,contaminated_overlapping_exposure,True
HCP100631,EV2006,2024-09-09,control_candidate,,False
HCP101457,EV2006,2024-09-09,control_candidate,,False
HCP102202,EV2006,2024-09-09,excluded,contaminated_overlapping_exposure,True
HCP100393,EV2006,2024-09-09,control_candidate,,False
HCP101605,EV2006,2024-09-09,treatment,,False
HCP100566,EV2006,2024-09-09,treatment,,False
HCP101959,EV2006,2024-09-09,control_candidate,,False
HCP100002,EV2006,2024-09-09,treatment,,False
HCP102224,EV2006,2024-09-09,treatment,,False
HCP101296,EV2006,2024-09-09,control_candidate,,False
HCP102397,EV2006,2024-09-09,control_candidate,,False
HCP101356,EV2006,2024-09-09,treatment,,False
HCP100055,EV2006,2024-09-09,control_candidate,,False
HCP101124,EV2006,2024-09-09,control_candidate,,False
HCP102443,EV2006,2024-09-09,treatment,,False
HCP101053,EV2006,2024-09-09,control_candidate,,False
HCP101568,EV2006,2024-09-09,control_candidate,,False
HCP102336,EV2006,2024-09-09,treatment,,False
HCP101986,EV2006,2024-09-09,treatment,,False
HCP100730,EV2006,2024-09-09,control_candidate,,False
HCP100420,EV2006,2024-09-09,control_candidate,,False
HCP100848,EV2006,2024-09-09,treatment,,False
HCP100593,EV2006,2024-09-09,control_candidate,,False
HCP102179,EV2006,2024-09-09,control_candidate,,False
HCP100757,EV2006,2024-09-09,control_candidate,,False
HCP101901,EV2006,2024-09-09,control_candidate,,False
HCP100639,EV2006,2024-09-09,excluded,contaminated_overlapping_exposure,True
HCP101339,EV2006,2024-09-09,control_candidate,,False
HCP100298,EV2006,2024-09-09,excluded,insufficient_pre_event_rx_history,False
HCP101894,EV2006,2024-09-09,control_candidate,,False
HCP102239,EV2006,2024-09-09,excluded,contaminated_overlapping_exposure,True
HCP100202,EV2006,2024-09-09,control_candidate,,False
HCP102257,EV2006,2024-09-09,control_candidate,,False
HCP100534,EV2006,2024-09-09,control_candidate,,False
HCP100086,EV2006,2024-09-09,treatment,,False
HCP101285,EV2006,2024-09-09,control_candidate,,False
HCP100095,EV2006,2024-09-09,control_candidate,,False
HCP102052,EV2007,2024-09-09,treatment,,False
HCP101423,EV2007,2024-09-09,excluded,insufficient_pre_event_rx_history,False
HCP102288,EV2007,2024-09-09,control_candidate,,False
HCP102416,EV2007,2024-09-09,control_candidate,,False
HCP100370,EV2007,2024-09-09,control_candidate,,False
HCP101949,EV2007,2024-09-09,control_candidate,,False
HCP101385,EV2007,2024-09-09,excluded,insufficient_pre_event_rx_history,False
HCP100948,EV2007,2024-09-09,control_candidate,,False
HCP100649,EV2007,2024-09-09,control_candidate,,False
HCP100014,EV2007,2024-09-09,treatment,,False
HCP101848,EV2007,2024-09-09,control_candidate,,False
HCP100820,EV2007,2024-09-09,treatment,,False
HCP100769,EV2007,2024-09-09,control_candidate,,False
HCP100679,EV2007,2024-09-09,treatment,,False
HCP102359,EV2007,2024-09-09,treatment,,False
HCP102472,EV2007,2024-09-09,control_candidate,,False
HCP100806,EV2007,2024-09-09,control_candidate,,False
HCP101204,EV2007,2024-09-09,control_candidate,,False
HCP101124,EV2007,2024-09-09,control_candidate,,False
HCP102360,EV2007,2024-09-09,control_candidate,,False
HCP101416,EV2007,2024-09-09,excluded,contaminated_overlapping_exposure,True
HCP101520,EV2007,2024-09-09,control_candidate,,False
HCP101577,EV2007,2024-09-09,control_candidate,,False
HCP100280,EV2007,2024-09-09,control_candidate,,False
HCP100421,EV2007,2024-09-09,control_candidate,,False
HCP101081,EV2007,2024-09-09,control_candidate,,False
HCP100755,EV2007,2024-09-09,control_candidate,,False
HCP100998,EV2007,2024-09-09,treatment,,False
HCP101382,EV2007,2024-09-09,excluded,insufficient_pre_event_rx_history,False
HCP102068,EV2007,2024-09-09,control_candidate,,False
HCP100949,EV2007,2024-09-09,control_candidate,,False
HCP100091,EV2007,2024-09-09,excluded,insufficient_pre_event_rx_history,False
HCP101325,EV2007,2024-09-09,control_candidate,,False
HCP101818,EV2007,2024-09-09,control_candidate,,False
HCP101185,EV2007,2024-09-09,control_candidate,,False
HCP100718,EV2007,2024-09-09,control_candidate,,False
HCP101394,EV2007,2024-09-09,control_candidate,,False
HCP101159,EV2007,2024-09-09,control_candidate,,False
HCP102457,EV2007,2024-09-09,control_candidate,,False
HCP101283,EV2007,2024-09-09,control_candidate,,False
HCP101196,EV2007,2024-09-09,control_candidate,,False
HCP101766,EV2007,2024-09-09,treatment,,False
HCP102339,EV2007,2024-09-09,treatment,,False
HCP101291,EV2007,2024-09-09,control_candidate,,False
HCP100711,EV2007,2024-09-09,control_candidate,,False
HCP102398,EV2007,2024-09-09,treatment,,False
HCP101927,EV2007,2024-09-09,control_candidate,,False
HCP101651,EV2007,2024-09-09,control_candidate,,False
HCP102426,EV2007,2024-09-09,control_candidate,,False
HCP102083,EV2007,2024-09-09,treatment,,False
HCP100903,EV2007,2024-09-09,control_candidate,,False
HCP100532,EV2007,2024-09-09,control_candidate,,False
HCP100557,EV2007,2024-09-09,control_candidate,,False
HCP101486,EV2007,2024-09-09,treatment,,False
HCP102477,EV2007,2024-09-09,excluded,insufficient_pre_event_rx_history,False
HCP102414,EV2007,2024-09-09,excluded,insufficient_pre_event_rx_history,False
HCP102497,EV2007,2024-09-09,control_candidate,,False
HCP102287,EV2007,2024-09-09,control_candidate,,False
HCP102110,EV2007,2024-09-09,control_candidate,,False
HCP100415,EV2007,2024-09-09,treatment,,False
HCP101248,EV2007,2024-09-09,control_candidate,,False
HCP101102,EV2007,2024-09-09,control_candidate,,False
HCP102222,EV2007,2024-09-09,control_candidate,,False
HCP102158,EV2007,2024-09-09,control_candidate,,False
HCP100621,EV2007,2024-09-09,excluded,contaminated_overlapping_exposure,True
HCP101668,EV2007,2024-09-09,control_candidate,,False
HCP100650,EV2007,2024-09-09,control_candidate,,False
HCP101340,EV2007,2024-09-09,excluded,contaminated_overlapping_exposure,True
HCP100619,EV2007,2024-09-09,control_candidate,,False
HCP100490,EV2007,2024-09-09,excluded,insufficient_pre_event_rx_history,False
HCP101811,EV2007,2024-09-09,control_candidate,,False
HCP100565,EV2007,2024-09-09,control_candidate,,False
HCP101820,EV2007,2024-09-09,treatment,,False
HCP101739,EV2007,2024-09-09,control_candidate,,False
HCP100407,EV2007,2024-09-09,control_candidate,,False
HCP100160,EV2007,2024-09-09,control_candidate,,False
HCP102466,EV2007,2024-09-09,control_candidate,,False
HCP102229,EV2007,2024-09-09,control_candidate,,False
HCP100530,EV2007,2024-09-09,control_candidate,,False
HCP101066,EV2007,2024-09-09,control_candidate,,False
HCP100876,EV2007,2024-09-09,control_candidate,,False
HCP101074,EV2007,2024-09-09,control_candidate,,False
HCP101097,EV2007,2024-09-09,control_candidate,,False
HCP100964,EV2007,2024-09-09,control_candidate,,False
HCP100620,EV2007,2024-09-09,treatment,,False
HCP100586,EV2007,2024-09-09,control_candidate,,False
HCP101946,EV2007,2024-09-09,excluded,contaminated_overlapping_exposure,True
HCP100776,EV2007,2024-09-09,control_candidate,,False
HCP100824,EV2007,2024-09-09,treatment,,False
HCP100974,EV2007,2024-09-09,control_candidate,,False
HCP100905,EV2007,2024-09-09,control_candidate,,False
HCP102401,EV2007,2024-09-09,excluded,insufficient_pre_event_rx_history,False
HCP101051,EV2007,2024-09-09,control_candidate,,False
HCP101536,EV2007,2024-09-09,control_candidate,,False
HCP101031,EV2007,2024-09-09,control_candidate,,False
HCP100568,EV2007,2024-09-09,control_candidate,,False
HCP102118,EV2007,2024-09-09,control_candidate,,False
HCP102143,EV2007,2024-09-09,treatment,,False
HCP101708,EV2008,2024-09-10,excluded,contaminated_overlapping_exposure,True
HCP101745,EV2008,2024-09-10,treatment,,False
HCP101266,EV2008,2024-09-10,excluded,insufficient_pre_event_rx_history,False
HCP101315,EV2008,2024-09-10,control_candidate,,False
HCP102416,EV2008,2024-09-10,control_candidate,,False
HCP101946,EV2008,2024-09-10,control_candidate,,False
HCP102048,EV2008,2024-09-10,control_candidate,,False
HCP100814,EV2008,2024-09-10,control_candidate,,False
HCP100092,EV2008,2024-09-10,control_candidate,,False
HCP101743,EV2008,2024-09-10,control_candidate,,False
HCP100793,EV2008,2024-09-10,control_candidate,,False
HCP101304,EV2008,2024-09-10,control_candidate,,False
HCP101264,EV2008,2024-09-10,control_candidate,,False
HCP101782,EV2008,2024-09-10,control_candidate,,False
HCP101740,EV2008,2024-09-10,control_candidate,,False
HCP101841,EV2008,2024-09-10,control_candidate,,False
HCP101942,EV2008,2024-09-10,control_candidate,,False
HCP101060,EV2008,2024-09-10,control_candidate,,False
HCP101536,EV2008,2024-09-10,control_candidate,,False
HCP101452,EV2008,2024-09-10,control_candidate,,False
HCP101804,EV2008,2024-09-10,control_candidate,,False
HCP101378,EV2008,2024-09-10,control_candidate,,False
HCP101218,EV2008,2024-09-10,control_candidate,,False
HCP100502,EV2008,2024-09-10,control_candidate,,False
HCP101517,EV2008,2024-09-10,control_candidate,,False
HCP101739,EV2008,2024-09-10,treatment,,False
HCP100407,EV2008,2024-09-10,treatment,,False
HCP102374,EV2008,2024-09-10,control_candidate,,False
HCP101410,EV2008,2024-09-10,control_candidate,,False
HCP100703,EV2008,2024-09-10,treatment,,False
HCP101114,EV2008,2024-09-10,control_candidate,,False
HCP100235,EV2008,2024-09-10,control_candidate,,False
HCP100755,EV2008,2024-09-10,control_candidate,,False
HCP101066,EV2008,2024-09-10,control_candidate,,False
HCP101428,EV2008,2024-09-10,control_candidate,,False
HCP101074,EV2008,2024-09-10,control_candidate,,False
HCP101318,EV2009,2024-09-15,control_candidate,,False
HCP100343,EV2009,2024-09-15,control_candidate,,False
HCP101540,EV2009,2024-09-15,control_candidate,,False
HCP100909,EV2009,2024-09-15,control_candidate,,False
HCP102450,EV2009,2024-09-15,control_candidate,,False
HCP100940,EV2009,2024-09-15,control_candidate,,False
HCP101305,EV2009,2024-09-15,control_candidate,,False
HCP100199,EV2009,2024-09-15,control_candidate,,False
HCP101572,EV2009,2024-09-15,control_candidate,,False
HCP102195,EV2009,2024-09-15,control_candidate,,False
HCP100855,EV2009,2024-09-15,control_candidate,,False
HCP100971,EV2009,2024-09-15,control_candidate,,False
HCP101149,EV2009,2024-09-15,control_candidate,,False
HCP101089,EV2009,2024-09-15,treatment,,False
HCP100760,EV2009,2024-09-15,control_candidate,,False
HCP101577,EV2009,2024-09-15,control_candidate,,False
HCP100192,EV2009,2024-09-15,control_candidate,,False
HCP102284,EV2009,2024-09-15,treatment,,False
HCP102047,EV2009,2024-09-15,control_candidate,,False
HCP100779,EV2009,2024-09-15,control_candidate,,False
HCP101926,EV2009,2024-09-15,control_candidate,,False
HCP101389,EV2009,2024-09-15,control_candidate,,False
HCP100907,EV2009,2024-09-15,control_candidate,,False
HCP100522,EV2009,2024-09-15,control_candidate,,False
HCP101071,EV2009,2024-09-15,treatment,,False
HCP101654,EV2009,2024-09-15,control_candidate,,False
HCP100606,EV2009,2024-09-15,control_candidate,,False
HCP102457,EV2009,2024-09-15,control_candidate,,False
HCP100386,EV2009,2024-09-15,control_candidate,,False
HCP101010,EV2009,2024-09-15,excluded,insufficient_pre_event_rx_history,False
HCP100342,EV2009,2024-09-15,control_candidate,,False
HCP101108,EV2009,2024-09-15,control_candidate,,False
HCP100756,EV2009,2024-09-15,control_candidate,,False
HCP100269,EV2009,2024-09-15,control_candidate,,False
HCP102001,EV2009,2024-09-15,control_candidate,,False
HCP100699,EV2009,2024-09-15,control_candidate,,False
HCP100543,EV2009,2024-09-15,control_candidate,,False
HCP100202,EV2009,2024-09-15,control_candidate,,False
HCP100459,EV2009,2024-09-15,control_candidate,,False
HCP100451,EV2009,2024-09-15,control_candidate,,False
HCP100790,EV2009,2024-09-15,control_candidate,,False
HCP102438,EV2009,2024-09-15,control_candidate,,False
HCP100817,EV2009,2024-09-15,control_candidate,,False
HCP100114,EV2009,2024-09-15,treatment,,False
HCP102421,EV2009,2024-09-15,control_candidate,,False
HCP101119,EV2009,2024-09-15,control_candidate,,False
HCP100950,EV2009,2024-09-15,control_candidate,,False
HCP100500,EV2009,2024-09-15,control_candidate,,False
HCP101604,EV2009,2024-09-15,control_candidate,,False
HCP102087,EV2009,2024-09-15,control_candidate,,False
HCP101856,EV2009,2024-09-15,control_candidate,,False
HCP102392,EV2009,2024-09-15,control_candidate,,False
HCP102093,EV2009,2024-09-15,control_candidate,,False
HCP102492,EV2009,2024-09-15,control_candidate,,False
HCP102179,EV2009,2024-09-15,treatment,,False
HCP101220,EV2009,2024-09-15,treatment,,False
HCP102466,EV2009,2024-09-15,treatment,,False
