hcp_id,specialty,region,segment,active_flag,reason,source_file,event_id,invited_at,channel,eligible_reason,registered,verified_attended,duration,engagement,month,product,nrx,trx,competitor_trx,date,rep_calls,emails,samples,other_events
HCP100039,,,,,unresolved_identity,event_invitations.csv,EV2023,2024-09-07,Rep,Specialty match,,,,,,,,,,,,,,
HCP101188,,,,,unresolved_identity,event_invitations.csv,EV2023,2024-09-10,Email,Product affinity,,,,,,,,,,,,,,
HCP100749,,,,,unresolved_identity,event_invitations.csv,EV2023,2024-08-21,Rep,Product affinity,,,,,,,,,,,,,,
HCP101510,,,,,unresolved_identity,event_invitations.csv,EV2024,2024-09-22,Email,Product affinity,,,,,,,,,,,,,,
HCP102073,,,,,unresolved_identity,event_invitations.csv,EV2024,2024-09-05,Email,Prior engagement,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2024,2024-09-08,Email,Combination of factors,,,,,,,,,,,,,,
HCP101503,,,,,unresolved_identity,event_invitations.csv,EV2024,2024-09-28,Phone,Product affinity,,,,,,,,,,,,,,
HCP100962,,,,,unresolved_identity,event_invitations.csv,EV2024,2024-09-16,Email,Combination of factors,,,,,,,,,,,,,,
HCP101512,,,,,unresolved_identity,event_invitations.csv,EV2024,2024-09-12,Email,Combination of factors,,,,,,,,,,,,,,
HCP101062,,,,,unresolved_identity,event_invitations.csv,EV2025,2024-09-23,Portal,Combination of factors,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2025,2024-09-15,Email,Combination of factors,,,,,,,,,,,,,,
HCP100582,,,,,unresolved_identity,event_invitations.csv,EV2025,2024-09-12,Email,Patient-volume threshold,,,,,,,,,,,,,,
HCP101616,,,,,unresolved_identity,event_invitations.csv,EV2026,2024-09-28,Phone,Specialty match,,,,,,,,,,,,,,
HCP102491,,,,,unresolved_identity,event_invitations.csv,EV2026,2024-09-22,Email,Combination of factors,,,,,,,,,,,,,,
HCP100162,,,,,unresolved_identity,event_invitations.csv,EV2027,2024-10-04,Email,Combination of factors,,,,,,,,,,,,,,
HCP100306,,,,,unresolved_identity,event_invitations.csv,EV2027,2024-09-20,Phone,Product affinity,,,,,,,,,,,,,,
HCP100100,,,,,unresolved_identity,event_invitations.csv,EV2027,2024-09-25,Email,Combination of factors,,,,,,,,,,,,,,
HCP101769,,,,,unresolved_identity,event_invitations.csv,EV2027,2024-09-20,Email,Product affinity,,,,,,,,,,,,,,
HCP102415,,,,,unresolved_identity,event_invitations.csv,EV2027,2024-08-19,Rep,Product affinity,,,,,,,,,,,,,,
HCP100997,,,,,unresolved_identity,event_invitations.csv,EV2027,2024-09-10,Email,Product affinity,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2028,2024-09-21,Email,Product affinity,,,,,,,,,,,,,,
HCP101900,,,,,unresolved_identity,event_invitations.csv,EV2028,2024-10-06,Email,Combination of factors,,,,,,,,,,,,,,
HCP100434,,,,,unresolved_identity,event_invitations.csv,EV2029,2024-09-13,Rep,Product affinity,,,,,,,,,,,,,,
HCP101510,,,,,unresolved_identity,event_invitations.csv,EV2029,2024-09-16,Email,Patient-volume threshold,,,,,,,,,,,,,,
HCP102032,,,,,unresolved_identity,event_invitations.csv,EV2029,2024-09-20,Email,Specialty match,,,,,,,,,,,,,,
HCP101780,,,,,unresolved_identity,event_invitations.csv,EV2029,2024-09-11,Email,Specialty match,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2029,2024-09-09,Rep,Product affinity,,,,,,,,,,,,,,
HCP100162,,,,,unresolved_identity,event_invitations.csv,EV2029,2024-09-20,Email,Combination of factors,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2030,2024-10-06,Email,Product affinity,,,,,,,,,,,,,,
HCP102404,,,,,unresolved_identity,event_invitations.csv,EV2030,2024-09-10,Portal,Combination of factors,,,,,,,,,,,,,,
HCP100883,,,,,unresolved_identity,event_invitations.csv,EV2030,2024-09-15,Rep,Geographic proximity,,,,,,,,,,,,,,
HCP101701,,,,,unresolved_identity,event_invitations.csv,EV2030,2024-10-05,Portal,Product affinity,,,,,,,,,,,,,,
HCP100962,,,,,unresolved_identity,event_invitations.csv,EV2031,2024-10-15,Phone,Combination of factors,,,,,,,,,,,,,,
HCP101510,,,,,unresolved_identity,event_invitations.csv,EV2031,2024-09-21,Email,Product affinity,,,,,,,,,,,,,,
HCP100807,,,,,unresolved_identity,event_invitations.csv,EV2031,2024-10-01,Rep,Patient-volume threshold,,,,,,,,,,,,,,
HCP101503,,,,,unresolved_identity,event_invitations.csv,EV2031,2024-09-21,Email,Product affinity,,,,,,,,,,,,,,
HCP101134,,,,,unresolved_identity,event_invitations.csv,EV2031,2024-09-23,Email,Combination of factors,,,,,,,,,,,,,,
HCP100161,,,,,unresolved_identity,event_invitations.csv,EV2031,2024-09-17,Rep,Patient-volume threshold,,,,,,,,,,,,,,
HCP101062,,,,,unresolved_identity,event_invitations.csv,EV2033,2024-09-22,Rep,Combination of factors,,,,,,,,,,,,,,
HCP100170,,,,,unresolved_identity,event_invitations.csv,EV2033,2024-10-08,Email,Combination of factors,,,,,,,,,,,,,,
HCP100230,,,,,unresolved_identity,event_invitations.csv,EV2033,2024-09-14,Portal,Patient-volume threshold,,,,,,,,,,,,,,
HCP101346,,,,,unresolved_identity,event_invitations.csv,EV2033,2024-09-18,Rep,Product affinity,,,,,,,,,,,,,,
HCP102294,,,,,unresolved_identity,event_invitations.csv,EV2033,2024-10-03,Email,Product affinity,,,,,,,,,,,,,,
HCP102073,,,,,unresolved_identity,event_invitations.csv,EV2033,2024-10-03,Email,Product affinity,,,,,,,,,,,,,,
HCP100194,,,,,unresolved_identity,event_invitations.csv,EV2033,2024-10-15,Portal,Specialty match,,,,,,,,,,,,,,
HCP100357,,,,,unresolved_identity,event_invitations.csv,EV2033,2024-10-05,Rep,Combination of factors,,,,,,,,,,,,,,
HCP100994,,,,,unresolved_identity,event_invitations.csv,EV2033,2024-10-17,Email,Product affinity,,,,,,,,,,,,,,
HCP100742,,,,,unresolved_identity,event_invitations.csv,EV2033,2024-10-05,Email,Combination of factors,,,,,,,,,,,,,,
HCP101616,,,,,unresolved_identity,event_invitations.csv,EV2034,2024-10-02,Email,Product affinity,,,,,,,,,,,,,,
HCP101489,,,,,unresolved_identity,event_invitations.csv,EV2034,2024-10-08,Phone,Product affinity,,,,,,,,,,,,,,
HCP101346,,,,,unresolved_identity,event_invitations.csv,EV2034,2024-09-17,Rep,Product affinity,,,,,,,,,,,,,,
HCP100450,,,,,unresolved_identity,event_invitations.csv,EV2034,2024-10-12,Email,Patient-volume threshold,,,,,,,,,,,,,,
HCP101479,,,,,unresolved_identity,event_invitations.csv,EV2034,2024-10-02,Email,Combination of factors,,,,,,,,,,,,,,
HCP101067,,,,,unresolved_identity,event_invitations.csv,EV2034,2024-09-09,Rep,Patient-volume threshold,,,,,,,,,,,,,,
HCP100701,,,,,unresolved_identity,event_invitations.csv,EV2034,2024-09-10,Rep,Combination of factors,,,,,,,,,,,,,,
HCP102294,,,,,unresolved_identity,event_invitations.csv,EV2034,2024-09-24,Rep,Product affinity,,,,,,,,,,,,,,
HCP100220,,,,,unresolved_identity,event_invitations.csv,EV2034,2024-10-06,Email,Combination of factors,,,,,,,,,,,,,,
HCP101734,,,,,unresolved_identity,event_invitations.csv,EV2034,2024-10-15,Email,Product affinity,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2035,2024-10-12,Portal,Patient-volume threshold,,,,,,,,,,,,,,
HCP100558,,,,,unresolved_identity,event_invitations.csv,EV2035,2024-10-05,Email,Product affinity,,,,,,,,,,,,,,
HCP100230,,,,,unresolved_identity,event_invitations.csv,EV2035,2024-10-09,Email,Product affinity,,,,,,,,,,,,,,
HCP100994,,,,,unresolved_identity,event_invitations.csv,EV2035,2024-10-05,Phone,Specialty match,,,,,,,,,,,,,,
HCP100688,,,,,unresolved_identity,event_invitations.csv,EV2035,2024-10-10,Email,Product affinity,,,,,,,,,,,,,,
HCP102491,,,,,unresolved_identity,event_invitations.csv,EV2035,2024-10-11,Email,Combination of factors,,,,,,,,,,,,,,
HCP100692,,,,,unresolved_identity,event_invitations.csv,EV2035,2024-09-25,Email,Specialty match,,,,,,,,,,,,,,
HCP100546,,,,,unresolved_identity,event_invitations.csv,EV2035,2024-10-20,Phone,Product affinity,,,,,,,,,,,,,,
HCP101226,,,,,unresolved_identity,event_invitations.csv,EV2036,2024-10-12,Email,Product affinity,,,,,,,,,,,,,,
HCP101489,,,,,unresolved_identity,event_invitations.csv,EV2036,2024-09-25,Rep,Product affinity,,,,,,,,,,,,,,
HCP101062,,,,,unresolved_identity,event_invitations.csv,EV2036,2024-09-10,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101182,,,,,unresolved_identity,event_invitations.csv,EV2037,2024-10-05,Email,Combination of factors,,,,,,,,,,,,,,
HCP101503,,,,,unresolved_identity,event_invitations.csv,EV2037,2024-09-25,Rep,Prior engagement,,,,,,,,,,,,,,
HCP100025,,,,,unresolved_identity,event_invitations.csv,EV2037,2024-10-03,Rep,Specialty match,,,,,,,,,,,,,,
HCP100230,,,,,unresolved_identity,event_invitations.csv,EV2037,2024-09-15,Rep,Product affinity,,,,,,,,,,,,,,
HCP100688,,,,,unresolved_identity,event_invitations.csv,EV2037,2024-09-21,Rep,Product affinity,,,,,,,,,,,,,,
HCP101298,,,,,unresolved_identity,event_invitations.csv,EV2037,2024-10-14,Rep,Specialty match,,,,,,,,,,,,,,
HCP102230,,,,,unresolved_identity,event_invitations.csv,EV2037,2024-10-15,Portal,Combination of factors,,,,,,,,,,,,,,
HCP100026,,,,,unresolved_identity,event_invitations.csv,EV2037,2024-10-01,Email,Combination of factors,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2037,2024-10-05,Email,Patient-volume threshold,,,,,,,,,,,,,,
HCP100749,,,,,unresolved_identity,event_invitations.csv,EV2038,2024-09-25,Rep,Specialty match,,,,,,,,,,,,,,
HCP100230,,,,,unresolved_identity,event_invitations.csv,EV2038,2024-10-16,Rep,Product affinity,,,,,,,,,,,,,,
HCP100450,,,,,unresolved_identity,event_invitations.csv,EV2038,2024-10-12,Portal,Combination of factors,,,,,,,,,,,,,,
HCP100947,,,,,unresolved_identity,event_invitations.csv,EV2038,2024-10-02,Email,Product affinity,,,,,,,,,,,,,,
HCP102230,,,,,unresolved_identity,event_invitations.csv,EV2038,2024-10-10,Email,Combination of factors,,,,,,,,,,,,,,
HCP100962,,,,,unresolved_identity,event_invitations.csv,EV2039,2024-10-09,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101510,,,,,unresolved_identity,event_invitations.csv,EV2039,2024-10-20,Portal,Product affinity,,,,,,,,,,,,,,
HCP101503,,,,,unresolved_identity,event_invitations.csv,EV2039,2024-09-09,Rep,Product affinity,,,,,,,,,,,,,,
HCP100881,,,,,unresolved_identity,event_invitations.csv,EV2039,2024-09-20,Rep,Product affinity,,,,,,,,,,,,,,
HCP101147,,,,,unresolved_identity,event_invitations.csv,EV2039,2024-10-05,Rep,Combination of factors,,,,,,,,,,,,,,
HCP100883,,,,,unresolved_identity,event_invitations.csv,EV2039,2024-09-26,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101616,,,,,unresolved_identity,event_invitations.csv,EV2039,2024-10-04,Portal,Combination of factors,,,,,,,,,,,,,,
HCP100767,,,,,unresolved_identity,event_invitations.csv,EV2039,2024-09-16,Rep,Product affinity,,,,,,,,,,,,,,
HCP101269,,,,,unresolved_identity,event_invitations.csv,EV2039,2024-10-13,Phone,Geographic proximity,,,,,,,,,,,,,,
HCP101723,,,,,unresolved_identity,event_invitations.csv,EV2039,2024-10-12,Phone,Specialty match,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2040,2024-10-13,Rep,Product affinity,,,,,,,,,,,,,,
HCP100409,,,,,unresolved_identity,event_invitations.csv,EV2040,2024-10-20,Rep,Prior engagement,,,,,,,,,,,,,,
HCP101873,,,,,unresolved_identity,event_invitations.csv,EV2041,2024-10-11,Portal,Specialty match,,,,,,,,,,,,,,
HCP102230,,,,,unresolved_identity,event_invitations.csv,EV2041,2024-11-10,Phone,Combination of factors,,,,,,,,,,,,,,
HCP100230,,,,,unresolved_identity,event_invitations.csv,EV2041,2024-10-07,Rep,Product affinity,,,,,,,,,,,,,,
HCP102207,,,,,unresolved_identity,event_invitations.csv,EV2042,2024-10-12,Portal,Combination of factors,,,,,,,,,,,,,,
HCP102294,,,,,unresolved_identity,event_invitations.csv,EV2044,2024-11-10,Email,Product affinity,,,,,,,,,,,,,,
HCP100477,,,,,unresolved_identity,event_invitations.csv,EV2044,2024-10-29,Rep,Geographic proximity,,,,,,,,,,,,,,
HCP102464,,,,,unresolved_identity,event_invitations.csv,EV2044,2024-11-15,Email,Specialty match,,,,,,,,,,,,,,
HCP102207,,,,,unresolved_identity,event_invitations.csv,EV2044,2024-11-16,Phone,Specialty match,,,,,,,,,,,,,,
HCP100026,,,,,unresolved_identity,event_invitations.csv,EV2044,2024-10-21,Email,Product affinity,,,,,,,,,,,,,,
HCP100962,,,,,unresolved_identity,event_invitations.csv,EV2045,2024-11-20,Phone,Combination of factors,,,,,,,,,,,,,,
HCP100881,,,,,unresolved_identity,event_invitations.csv,EV2045,2024-11-10,Email,Combination of factors,,,,,,,,,,,,,,
HCP101510,,,,,unresolved_identity,event_invitations.csv,EV2045,2024-11-23,Email,Product affinity,,,,,,,,,,,,,,
HCP100417,,,,,unresolved_identity,event_invitations.csv,EV2045,2024-11-02,Email,Combination of factors,,,,,,,,,,,,,,
HCP100194,,,,,unresolved_identity,event_invitations.csv,EV2045,2024-11-05,Rep,Geographic proximity,,,,,,,,,,,,,,
HCP101701,,,,,unresolved_identity,event_invitations.csv,EV2045,2024-10-29,Email,Prior engagement,,,,,,,,,,,,,,
HCP101689,,,,,unresolved_identity,event_invitations.csv,EV2045,2024-11-04,Email,Product affinity,,,,,,,,,,,,,,
HCP100090,,,,,unresolved_identity,event_invitations.csv,EV2045,2024-11-11,Portal,Combination of factors,,,,,,,,,,,,,,
HCP101727,,,,,unresolved_identity,event_invitations.csv,EV2045,2024-10-27,Email,Combination of factors,,,,,,,,,,,,,,
HCP100749,,,,,unresolved_identity,event_invitations.csv,EV2046,2024-11-15,Portal,Specialty match,,,,,,,,,,,,,,
HCP101326,,,,,unresolved_identity,event_invitations.csv,EV2046,2024-10-30,Rep,Product affinity,,,,,,,,,,,,,,
HCP100161,,,,,unresolved_identity,event_invitations.csv,EV2046,2024-11-06,Email,Product affinity,,,,,,,,,,,,,,
HCP100303,,,,,unresolved_identity,event_invitations.csv,EV2046,2024-11-15,Email,Specialty match,,,,,,,,,,,,,,
HCP100111,,,,,unresolved_identity,event_invitations.csv,EV2046,2024-10-02,Rep,Product affinity,,,,,,,,,,,,,,
HCP100244,,,,,unresolved_identity,event_invitations.csv,EV2046,2024-11-26,Phone,Specialty match,,,,,,,,,,,,,,
HCP100818,,,,,unresolved_identity,event_invitations.csv,EV2047,2024-10-26,Portal,Product affinity,,,,,,,,,,,,,,
HCP101503,,,,,unresolved_identity,event_invitations.csv,EV2047,2024-11-27,Phone,Product affinity,,,,,,,,,,,,,,
HCP100962,,,,,unresolved_identity,event_invitations.csv,EV2047,2024-10-28,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101510,,,,,unresolved_identity,event_invitations.csv,EV2047,2024-11-19,Rep,Product affinity,,,,,,,,,,,,,,
HCP101147,,,,,unresolved_identity,event_invitations.csv,EV2047,2024-11-08,Email,Geographic proximity,,,,,,,,,,,,,,
HCP101701,,,,,unresolved_identity,event_invitations.csv,EV2047,2024-11-21,Email,Prior engagement,,,,,,,,,,,,,,
HCP100669,,,,,unresolved_identity,event_invitations.csv,EV2048,2024-11-28,Email,Geographic proximity,,,,,,,,,,,,,,
HCP101134,,,,,unresolved_identity,event_invitations.csv,EV2048,2024-11-24,Portal,Combination of factors,,,,,,,,,,,,,,
HCP102427,,,,,unresolved_identity,event_invitations.csv,EV2048,2024-11-07,Email,Product affinity,,,,,,,,,,,,,,
HCP101326,,,,,unresolved_identity,event_invitations.csv,EV2048,2024-11-24,Phone,Product affinity,,,,,,,,,,,,,,
HCP101182,,,,,unresolved_identity,event_invitations.csv,EV2048,2024-11-18,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101067,,,,,unresolved_identity,event_invitations.csv,EV2048,2024-11-10,Rep,Product affinity,,,,,,,,,,,,,,
HCP102207,,,,,unresolved_identity,event_invitations.csv,EV2048,2024-11-02,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101261,,,,,unresolved_identity,event_invitations.csv,EV2048,2024-11-26,Email,Product affinity,,,,,,,,,,,,,,
HCP101188,,,,,unresolved_identity,event_invitations.csv,EV2048,2024-11-23,Email,Product affinity,,,,,,,,,,,,,,
HCP101637,,,,,unresolved_identity,event_invitations.csv,EV2048,2024-11-22,Phone,Patient-volume threshold,,,,,,,,,,,,,,
HCP101893,,,,,unresolved_identity,event_invitations.csv,EV2050,2024-11-08,Portal,Specialty match,,,,,,,,,,,,,,
HCP101147,,,,,unresolved_identity,event_invitations.csv,EV2050,2024-12-03,Email,Product affinity,,,,,,,,,,,,,,
HCP101062,,,,,unresolved_identity,event_invitations.csv,EV2050,2024-11-09,Portal,Combination of factors,,,,,,,,,,,,,,
HCP100688,,,,,unresolved_identity,event_invitations.csv,EV2051,2024-12-12,Email,Combination of factors,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2051,2024-11-19,Email,Product affinity,,,,,,,,,,,,,,
HCP101788,,,,,unresolved_identity,event_invitations.csv,EV2051,2024-11-28,Email,Specialty match,,,,,,,,,,,,,,
HCP102230,,,,,unresolved_identity,event_invitations.csv,EV2051,2024-12-11,Phone,Geographic proximity,,,,,,,,,,,,,,
HCP101723,,,,,unresolved_identity,event_invitations.csv,EV2052,2024-11-17,Portal,Product affinity,,,,,,,,,,,,,,
HCP100025,,,,,unresolved_identity,event_invitations.csv,EV2052,2024-12-08,Email,Product affinity,,,,,,,,,,,,,,
HCP100692,,,,,unresolved_identity,event_invitations.csv,EV2052,2024-12-04,Email,Product affinity,,,,,,,,,,,,,,
HCP102230,,,,,unresolved_identity,event_invitations.csv,EV2052,2024-11-23,Email,Product affinity,,,,,,,,,,,,,,
HCP101849,,,,,unresolved_identity,event_invitations.csv,EV2052,2024-12-06,Portal,Product affinity,,,,,,,,,,,,,,
HCP100161,,,,,unresolved_identity,event_invitations.csv,EV2052,2024-10-29,Rep,Product affinity,,,,,,,,,,,,,,
HCP101479,,,,,unresolved_identity,event_invitations.csv,EV2052,2024-12-02,Email,Combination of factors,,,,,,,,,,,,,,
HCP102420,,,,,unresolved_identity,event_invitations.csv,EV2052,2024-12-18,Email,Product affinity,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2054,2024-11-15,Rep,Product affinity,,,,,,,,,,,,,,
HCP100043,,,,,unresolved_identity,event_invitations.csv,EV2054,2024-12-11,Email,Combination of factors,,,,,,,,,,,,,,
HCP102415,,,,,unresolved_identity,event_invitations.csv,EV2054,2024-12-17,Rep,Product affinity,,,,,,,,,,,,,,
HCP100306,,,,,unresolved_identity,event_invitations.csv,EV2054,2024-12-22,Email,Product affinity,,,,,,,,,,,,,,
HCP102464,,,,,unresolved_identity,event_invitations.csv,EV2055,2025-01-02,Email,Combination of factors,,,,,,,,,,,,,,
HCP101261,,,,,unresolved_identity,event_invitations.csv,EV2055,2024-12-03,Rep,Combination of factors,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2055,2024-12-26,Email,Patient-volume threshold,,,,,,,,,,,,,,
HCP101326,,,,,unresolved_identity,event_invitations.csv,EV2055,2024-12-31,Email,Product affinity,,,,,,,,,,,,,,
HCP101723,,,,,unresolved_identity,event_invitations.csv,EV2055,2024-12-10,Email,Specialty match,,,,,,,,,,,,,,
HCP102120,,,,,unresolved_identity,event_invitations.csv,EV2056,2024-12-08,Email,Product affinity,,,,,,,,,,,,,,
HCP101463,,,,,unresolved_identity,event_invitations.csv,EV2056,2025-01-04,Phone,Combination of factors,,,,,,,,,,,,,,
HCP101510,,,,,unresolved_identity,event_invitations.csv,EV2056,2024-12-16,Phone,Product affinity,,,,,,,,,,,,,,
HCP101503,,,,,unresolved_identity,event_invitations.csv,EV2056,2024-12-10,Email,Product affinity,,,,,,,,,,,,,,
HCP101601,,,,,unresolved_identity,event_invitations.csv,EV2056,2025-01-01,Phone,Product affinity,,,,,,,,,,,,,,
HCP100881,,,,,unresolved_identity,event_invitations.csv,EV2056,2024-12-11,Email,Combination of factors,,,,,,,,,,,,,,
HCP101695,,,,,unresolved_identity,event_invitations.csv,EV2056,2024-12-21,Email,Specialty match,,,,,,,,,,,,,,
HCP100896,,,,,unresolved_identity,event_invitations.csv,EV2056,2024-12-21,Email,Product affinity,,,,,,,,,,,,,,
HCP100807,,,,,unresolved_identity,event_invitations.csv,EV2056,2024-12-11,Rep,Patient-volume threshold,,,,,,,,,,,,,,
HCP101701,,,,,unresolved_identity,event_invitations.csv,EV2056,2024-12-20,Email,Prior engagement,,,,,,,,,,,,,,
HCP101116,,,,,unresolved_identity,event_invitations.csv,EV2056,2024-12-13,Portal,Prior engagement,,,,,,,,,,,,,,
HCP100869,,,,,unresolved_identity,event_invitations.csv,EV2057,2024-11-16,Rep,Geographic proximity,,,,,,,,,,,,,,
HCP102415,,,,,unresolved_identity,event_invitations.csv,EV2057,2024-12-24,Email,Product affinity,,,,,,,,,,,,,,
HCP100039,,,,,unresolved_identity,event_invitations.csv,EV2057,2024-12-26,Phone,Geographic proximity,,,,,,,,,,,,,,
HCP101769,,,,,unresolved_identity,event_invitations.csv,EV2057,2024-12-13,Email,Product affinity,,,,,,,,,,,,,,
HCP101701,,,,,unresolved_identity,event_invitations.csv,EV2057,2024-11-22,Rep,Product affinity,,,,,,,,,,,,,,
HCP100043,,,,,unresolved_identity,event_invitations.csv,EV2057,2024-12-25,Portal,Combination of factors,,,,,,,,,,,,,,
HCP100434,,,,,unresolved_identity,event_invitations.csv,EV2057,2025-01-06,Phone,Product affinity,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2057,2024-12-20,Email,Product affinity,,,,,,,,,,,,,,
HCP100090,,,,,unresolved_identity,event_invitations.csv,EV2057,2024-12-30,Email,Patient-volume threshold,,,,,,,,,,,,,,
HCP101701,,,,,unresolved_identity,event_invitations.csv,EV2058,2024-12-11,Rep,Product affinity,,,,,,,,,,,,,,
HCP100807,,,,,unresolved_identity,event_invitations.csv,EV2058,2024-11-25,Rep,Patient-volume threshold,,,,,,,,,,,,,,
HCP100830,,,,,unresolved_identity,event_invitations.csv,EV2058,2024-11-18,Rep,Product affinity,,,,,,,,,,,,,,
HCP101336,,,,,unresolved_identity,event_invitations.csv,EV2058,2024-12-20,Email,Specialty match,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2058,2024-12-31,Phone,Product affinity,,,,,,,,,,,,,,
HCP101479,,,,,unresolved_identity,event_invitations.csv,EV2059,2024-12-12,Portal,Combination of factors,,,,,,,,,,,,,,
HCP102207,,,,,unresolved_identity,event_invitations.csv,EV2059,2024-11-23,Rep,Specialty match,,,,,,,,,,,,,,
HCP100220,,,,,unresolved_identity,event_invitations.csv,EV2059,2024-11-25,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101062,,,,,unresolved_identity,event_invitations.csv,EV2059,2024-12-29,Email,Combination of factors,,,,,,,,,,,,,,
HCP101827,,,,,unresolved_identity,event_invitations.csv,EV2060,2024-12-23,Email,Product affinity,,,,,,,,,,,,,,
HCP100994,,,,,unresolved_identity,event_invitations.csv,EV2060,2025-01-01,Email,Prior engagement,,,,,,,,,,,,,,
HCP102404,,,,,unresolved_identity,event_invitations.csv,EV2060,2024-12-28,Email,Combination of factors,,,,,,,,,,,,,,
HCP101344,,,,,unresolved_identity,event_invitations.csv,EV2061,2024-12-09,Rep,Combination of factors,,,,,,,,,,,,,,
